Level	Rule Name	Subject	Property	Value
WARN	missing_obsolete_label	1st anal vein	rdfs:label	1st anal vein
WARN	missing_obsolete_label	abdominal sternite 1	rdfs:label	abdominal sternite 1
WARN	missing_obsolete_label	Wheeler's organ 1	rdfs:label	Wheeler's organ 1
WARN	missing_obsolete_label	Wheeler's organ 3	rdfs:label	Wheeler's organ 3
WARN	missing_obsolete_label	Wheeler's organ 4	rdfs:label	Wheeler's organ 4
WARN	missing_obsolete_label	Wheeler's organ 5	rdfs:label	Wheeler's organ 5
WARN	missing_obsolete_label	Wheeler's organ 6	rdfs:label	Wheeler's organ 6
WARN	missing_obsolete_label	adult abdominal spiracle 8	rdfs:label	adult abdominal spiracle 8
WARN	missing_obsolete_label	adult abdominal spiracle 9	rdfs:label	adult abdominal spiracle 9
WARN	missing_obsolete_label	male abdominal sternite 7	rdfs:label	male abdominal sternite 7
WARN	missing_obsolete_label	male abdominal sternite 8	rdfs:label	male abdominal sternite 8
WARN	missing_obsolete_label	paraphysis	rdfs:label	paraphysis
WARN	missing_obsolete_label	decasternum	rdfs:label	decasternum
WARN	missing_obsolete_label	penis mantle	rdfs:label	penis mantle
WARN	missing_obsolete_label	oogonial cell	rdfs:label	oogonial cell
WARN	missing_obsolete_label	nuage	rdfs:label	nuage
WARN	missing_obsolete_label	germinal vesicle	rdfs:label	germinal vesicle
WARN	missing_obsolete_label	epithelial layer of ovarian sheath	rdfs:label	epithelial layer of ovarian sheath
WARN	missing_obsolete_label	terminal filament basal cell	rdfs:label	terminal filament basal cell
WARN	missing_obsolete_label	female accessory gland main cell	rdfs:label	female accessory gland main cell
WARN	missing_obsolete_label	female accessory gland secondary cell	rdfs:label	female accessory gland secondary cell
WARN	missing_obsolete_label	X and XF cell	rdfs:label	X and XF cell
WARN	missing_obsolete_label	X cell	rdfs:label	X cell
WARN	missing_obsolete_label	thoracic X cell	rdfs:label	thoracic X cell
WARN	missing_obsolete_label	prothoracic X cell	rdfs:label	prothoracic X cell
WARN	missing_obsolete_label	mesothoracic X cell	rdfs:label	mesothoracic X cell
WARN	missing_obsolete_label	metathoracic X cell	rdfs:label	metathoracic X cell
WARN	missing_obsolete_label	abdominal X cell	rdfs:label	abdominal X cell
WARN	missing_obsolete_label	abdominal 1 X cell	rdfs:label	abdominal 1 X cell
WARN	missing_obsolete_label	abdominal 2 X cell	rdfs:label	abdominal 2 X cell
WARN	missing_obsolete_label	abdominal 3 X cell	rdfs:label	abdominal 3 X cell
WARN	missing_obsolete_label	abdominal 4 X cell	rdfs:label	abdominal 4 X cell
WARN	missing_obsolete_label	abdominal 5 X cell	rdfs:label	abdominal 5 X cell
WARN	missing_obsolete_label	abdominal 6 X cell	rdfs:label	abdominal 6 X cell
WARN	missing_obsolete_label	abdominal 7 X cell	rdfs:label	abdominal 7 X cell
WARN	missing_obsolete_label	XF cell	rdfs:label	XF cell
WARN	missing_obsolete_label	thoracic XF cell	rdfs:label	thoracic XF cell
WARN	missing_obsolete_label	prothoracic XF cell	rdfs:label	prothoracic XF cell
WARN	missing_obsolete_label	mesothoracic XF cell	rdfs:label	mesothoracic XF cell
WARN	missing_obsolete_label	metathoracic XF cell	rdfs:label	metathoracic XF cell
WARN	missing_obsolete_label	abdominal XF cell	rdfs:label	abdominal XF cell
WARN	missing_obsolete_label	abdominal 1 XF cell	rdfs:label	abdominal 1 XF cell
WARN	missing_obsolete_label	abdominal 2 XF cell	rdfs:label	abdominal 2 XF cell
WARN	missing_obsolete_label	abdominal 3 XF cell	rdfs:label	abdominal 3 XF cell
WARN	missing_obsolete_label	abdominal 4 XF cell	rdfs:label	abdominal 4 XF cell
WARN	missing_obsolete_label	abdominal 5 XF cell	rdfs:label	abdominal 5 XF cell
WARN	missing_obsolete_label	abdominal 6 XF cell	rdfs:label	abdominal 6 XF cell
WARN	missing_obsolete_label	abdominal 7 XF cell	rdfs:label	abdominal 7 XF cell
WARN	missing_obsolete_label	imaginal precursor	rdfs:label	imaginal precursor
WARN	missing_obsolete_label	myofibril	rdfs:label	myofibril
WARN	missing_obsolete_label	sarcomere	rdfs:label	sarcomere
WARN	missing_obsolete_label	A band	rdfs:label	A band
WARN	missing_obsolete_label	Z disc	rdfs:label	Z disc
WARN	missing_obsolete_label	I band	rdfs:label	I band
WARN	missing_obsolete_label	thick filament	rdfs:label	thick filament
WARN	missing_obsolete_label	thin filament	rdfs:label	thin filament
WARN	missing_obsolete_label	perikaryon	rdfs:label	perikaryon
WARN	missing_obsolete_label	axon	rdfs:label	axon
WARN	missing_obsolete_label	synaptic vesicle	rdfs:label	synaptic vesicle
WARN	missing_obsolete_label	synaptic cleft	rdfs:label	synaptic cleft
WARN	missing_obsolete_label	postsynaptic membrane	rdfs:label	postsynaptic membrane
WARN	missing_obsolete_label	intramembranous particle	rdfs:label	intramembranous particle
WARN	missing_obsolete_label	motor nerve	rdfs:label	motor nerve
WARN	missing_obsolete_label	sensory nerve	rdfs:label	sensory nerve
WARN	missing_obsolete_label	synaptic ribbon	rdfs:label	synaptic ribbon
WARN	missing_obsolete_label	growth cone	rdfs:label	growth cone
WARN	missing_obsolete_label	socket	rdfs:label	socket
WARN	missing_obsolete_label	stage 0 adult	rdfs:label	stage 0 adult
WARN	missing_obsolete_label	ectoderm anlage in statu nascendi	rdfs:label	ectoderm anlage in statu nascendi
WARN	missing_obsolete_label	ventral ectoderm anlage in statu nascendi	rdfs:label	ventral ectoderm anlage in statu nascendi
WARN	missing_obsolete_label	endoderm anlage in statu nascendi	rdfs:label	endoderm anlage in statu nascendi
WARN	missing_obsolete_label	anterior endoderm anlage in statu nascendi	rdfs:label	anterior endoderm anlage in statu nascendi
WARN	missing_obsolete_label	posterior endoderm anlage in statu nascendi	rdfs:label	posterior endoderm anlage in statu nascendi
WARN	missing_obsolete_label	mesoderm anlage in statu nascendi	rdfs:label	mesoderm anlage in statu nascendi
WARN	missing_obsolete_label	head mesoderm anlage in statu nascendi	rdfs:label	head mesoderm anlage in statu nascendi
WARN	missing_obsolete_label	tracheal anlage	rdfs:label	tracheal anlage
WARN	missing_obsolete_label	specific anlage	rdfs:label	specific anlage
WARN	missing_obsolete_label	foregut specific anlage	rdfs:label	foregut specific anlage
WARN	missing_obsolete_label	epipharynx specific anlage	rdfs:label	epipharynx specific anlage
WARN	missing_obsolete_label	labral sensory complex specific anlage	rdfs:label	labral sensory complex specific anlage
WARN	missing_obsolete_label	esophagus specific anlage	rdfs:label	esophagus specific anlage
WARN	missing_obsolete_label	maxillary organ specific anlage	rdfs:label	maxillary organ specific anlage
WARN	missing_obsolete_label	labial complex specific anlage	rdfs:label	labial complex specific anlage
WARN	missing_obsolete_label	salivary gland specific anlage	rdfs:label	salivary gland specific anlage
WARN	missing_obsolete_label	salivary gland body specific anlage	rdfs:label	salivary gland body specific anlage
WARN	missing_obsolete_label	salivary gland duct specific anlage	rdfs:label	salivary gland duct specific anlage
WARN	missing_obsolete_label	adult salivary gland specific anlage	rdfs:label	adult salivary gland specific anlage
WARN	missing_obsolete_label	midgut specific anlage	rdfs:label	midgut specific anlage
WARN	missing_obsolete_label	hindgut specific anlage	rdfs:label	hindgut specific anlage
WARN	missing_obsolete_label	Malpighian tubule specific anlage	rdfs:label	Malpighian tubule specific anlage
WARN	missing_obsolete_label	main segment of Malpighian tubule primordium	rdfs:label	main segment of Malpighian tubule primordium
WARN	missing_obsolete_label	small intestine specific anlage	rdfs:label	small intestine specific anlage
WARN	missing_obsolete_label	large intestine specific anlage	rdfs:label	large intestine specific anlage
WARN	missing_obsolete_label	rectum specific anlage	rdfs:label	rectum specific anlage
WARN	missing_obsolete_label	adult hindgut specific anlage	rdfs:label	adult hindgut specific anlage
WARN	missing_obsolete_label	crystal cell specific anlage	rdfs:label	crystal cell specific anlage
WARN	missing_obsolete_label	lamellocyte specific anlage	rdfs:label	lamellocyte specific anlage
WARN	missing_obsolete_label	macrophage specific anlage	rdfs:label	macrophage specific anlage
WARN	missing_obsolete_label	mesodermal specific anlage	rdfs:label	mesodermal specific anlage
WARN	missing_obsolete_label	muscle system specific anlage	rdfs:label	muscle system specific anlage
WARN	missing_obsolete_label	somatic muscle specific anlage	rdfs:label	somatic muscle specific anlage
WARN	missing_obsolete_label	gonad specific anlage	rdfs:label	gonad specific anlage
WARN	missing_obsolete_label	dorsal epidermis specific anlage	rdfs:label	dorsal epidermis specific anlage
WARN	missing_obsolete_label	dorsal apodeme specific anlage	rdfs:label	dorsal apodeme specific anlage
WARN	missing_obsolete_label	oenocyte specific anlage	rdfs:label	oenocyte specific anlage
WARN	missing_obsolete_label	imaginal precursor specific anlage	rdfs:label	imaginal precursor specific anlage
WARN	missing_obsolete_label	abdominal histoblast specific anlage	rdfs:label	abdominal histoblast specific anlage
WARN	missing_obsolete_label	sensory nervous system specific anlage	rdfs:label	sensory nervous system specific anlage
WARN	missing_obsolete_label	ventral epidermal specific anlage	rdfs:label	ventral epidermal specific anlage
WARN	missing_obsolete_label	anal pad specific anlage	rdfs:label	anal pad specific anlage
WARN	missing_obsolete_label	ventral apodeme specific anlage	rdfs:label	ventral apodeme specific anlage
WARN	missing_obsolete_label	ventral sensory complex specific anlage	rdfs:label	ventral sensory complex specific anlage
WARN	missing_obsolete_label	tracheal system specific anlage	rdfs:label	tracheal system specific anlage
WARN	missing_obsolete_label	spiracle specific anlage	rdfs:label	spiracle specific anlage
WARN	missing_obsolete_label	anterior spiracle specific anlage	rdfs:label	anterior spiracle specific anlage
WARN	missing_obsolete_label	posterior spiracle specific anlage	rdfs:label	posterior spiracle specific anlage
WARN	missing_obsolete_label	dorsal trunk specific anlage	rdfs:label	dorsal trunk specific anlage
WARN	missing_obsolete_label	primary segmental branch specific anlage	rdfs:label	primary segmental branch specific anlage
WARN	missing_obsolete_label	visceral branch specific anlage	rdfs:label	visceral branch specific anlage
WARN	missing_obsolete_label	secondary branch specific anlage	rdfs:label	secondary branch specific anlage
WARN	missing_obsolete_label	tracheole specific anlage	rdfs:label	tracheole specific anlage
WARN	missing_obsolete_label	dorsal ectodermal primordium	rdfs:label	dorsal ectodermal primordium
WARN	missing_obsolete_label	mesectoderm primordium	rdfs:label	mesectoderm primordium
WARN	missing_obsolete_label	external foregut primordium	rdfs:label	external foregut primordium
WARN	missing_obsolete_label	ventral ectoderm primordium	rdfs:label	ventral ectoderm primordium
WARN	missing_obsolete_label	head mesoderm primordium	rdfs:label	head mesoderm primordium
WARN	missing_obsolete_label	trunk mesoderm primordium	rdfs:label	trunk mesoderm primordium
WARN	missing_obsolete_label	procephalic ectoderm	rdfs:label	procephalic ectoderm
WARN	missing_obsolete_label	fat body/gonad	rdfs:label	fat body/gonad
WARN	missing_obsolete_label	hindgut visceral mesoderm	rdfs:label	hindgut visceral mesoderm
WARN	missing_obsolete_label	foregut visceral mesoderm	rdfs:label	foregut visceral mesoderm
WARN	missing_obsolete_label	ventral midline neuron	rdfs:label	ventral midline neuron
WARN	missing_obsolete_label	embryonic gonadal sheath muscle	rdfs:label	embryonic gonadal sheath muscle
WARN	missing_obsolete_label	embryonic esophageal ganglion	rdfs:label	embryonic esophageal ganglion
WARN	missing_obsolete_label	embryonic cardiovascular gland	rdfs:label	embryonic cardiovascular gland
WARN	missing_obsolete_label	embryonic ostia 1	rdfs:label	embryonic ostia 1
WARN	missing_obsolete_label	embryonic ostia 2	rdfs:label	embryonic ostia 2
WARN	missing_obsolete_label	embryonic ostia 3	rdfs:label	embryonic ostia 3
WARN	missing_obsolete_label	embryonic garland organ	rdfs:label	embryonic garland organ
WARN	missing_obsolete_label	esophageal ganglion	rdfs:label	esophageal ganglion
WARN	missing_obsolete_label	Malpighian tubule tip cell specific anlage	rdfs:label	Malpighian tubule tip cell specific anlage
WARN	missing_obsolete_label	dorsal ectoderm anlage in statu nascendi	rdfs:label	dorsal ectoderm anlage in statu nascendi
WARN	missing_obsolete_label	mesectoderm anlage in statu nascendi	rdfs:label	mesectoderm anlage in statu nascendi
WARN	missing_obsolete_label	dorsal anterior deutocerebral neuroblast	rdfs:label	dorsal anterior deutocerebral neuroblast
WARN	missing_obsolete_label	ventral anterior deutocerebral neuroblast	rdfs:label	ventral anterior deutocerebral neuroblast
WARN	missing_obsolete_label	dorsal central deutocerebral neuroblast	rdfs:label	dorsal central deutocerebral neuroblast
WARN	missing_obsolete_label	dorsal commissure	rdfs:label	dorsal commissure
WARN	missing_obsolete_label	ventral central deutocerebral neuroblast	rdfs:label	ventral central deutocerebral neuroblast
WARN	missing_obsolete_label	Tv neuron	rdfs:label	Tv neuron
WARN	missing_obsolete_label	escort stem cell	rdfs:label	escort stem cell
WARN	missing_obsolete_label	adult inferior medial protocerebrum	rdfs:label	adult inferior medial protocerebrum
WARN	missing_obsolete_label	adult inferior lateral protocerebrum	rdfs:label	adult inferior lateral protocerebrum
WARN	missing_obsolete_label	baso-posterior adult midbrain	rdfs:label	baso-posterior adult midbrain
WARN	missing_obsolete_label	centro-posterior lateral synaptic neuropil domain	rdfs:label	centro-posterior lateral synaptic neuropil domain
WARN	missing_obsolete_label	embryonic/larval ventro-lateral protocerebrum	rdfs:label	embryonic/larval ventro-lateral protocerebrum
WARN	missing_obsolete_label	antennal lobe glomerulus DL1 dorsal compartment	rdfs:label	antennal lobe glomerulus DL1 dorsal compartment
WARN	missing_obsolete_label	antennal lobe glomerulus DL1 ventral compartment	rdfs:label	antennal lobe glomerulus DL1 ventral compartment
WARN	missing_obsolete_label	antennal lobe glomerulus VA1 lateral compartment	rdfs:label	antennal lobe glomerulus VA1 lateral compartment
WARN	missing_obsolete_label	antennal lobe glomerulus VA1 medial compartment	rdfs:label	antennal lobe glomerulus VA1 medial compartment
WARN	missing_obsolete_label	centro-posterior intermediate synaptic neuropil domain	rdfs:label	centro-posterior intermediate synaptic neuropil domain
WARN	missing_obsolete_label	larval antennal lobe glomerulus a1	rdfs:label	larval antennal lobe glomerulus a1
WARN	missing_obsolete_label	larval antennal lobe glomerulus a2	rdfs:label	larval antennal lobe glomerulus a2
WARN	missing_obsolete_label	larval antennal lobe glomerulus a3	rdfs:label	larval antennal lobe glomerulus a3
WARN	missing_obsolete_label	larval antennal lobe glomerulus a4	rdfs:label	larval antennal lobe glomerulus a4
WARN	missing_obsolete_label	larval antennal lobe glomerulus a5	rdfs:label	larval antennal lobe glomerulus a5
WARN	missing_obsolete_label	larval antennal lobe glomerulus a6	rdfs:label	larval antennal lobe glomerulus a6
WARN	missing_obsolete_label	larval antennal lobe glomerulus a7	rdfs:label	larval antennal lobe glomerulus a7
WARN	missing_obsolete_label	larval antennal lobe glomerulus a8	rdfs:label	larval antennal lobe glomerulus a8
WARN	missing_obsolete_label	larval antennal lobe glomerulus m1	rdfs:label	larval antennal lobe glomerulus m1
WARN	missing_obsolete_label	larval antennal lobe glomerulus m2	rdfs:label	larval antennal lobe glomerulus m2
WARN	missing_obsolete_label	larval antennal lobe glomerulus m3	rdfs:label	larval antennal lobe glomerulus m3
WARN	missing_obsolete_label	larval antennal lobe glomerulus m4	rdfs:label	larval antennal lobe glomerulus m4
WARN	missing_obsolete_label	larval antennal lobe glomerulus m5	rdfs:label	larval antennal lobe glomerulus m5
WARN	missing_obsolete_label	larval antennal lobe glomerulus m6	rdfs:label	larval antennal lobe glomerulus m6
WARN	missing_obsolete_label	larval antennal lobe glomerulus m7	rdfs:label	larval antennal lobe glomerulus m7
