np_type	FBbt_id	FBbt_name	ref	date	synonym	synonym_ref
AVLP103	FBbt:20000212	adult anterior ventrolateral protocerebrum neuron 103	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP104	FBbt:20000213	adult anterior ventrolateral protocerebrum neuron 104	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP105	FBbt:20000214	adult anterior ventrolateral protocerebrum neuron 105	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP106	FBbt:20000215	adult anterior ventrolateral protocerebrum neuron 106	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP107	FBbt:20000216	adult anterior ventrolateral protocerebrum neuron 107	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP108	FBbt:20000217	adult anterior ventrolateral protocerebrum neuron 108	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP109	FBbt:20000218	adult anterior ventrolateral protocerebrum neuron 109	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP110	FBbt:20000219	adult anterior ventrolateral protocerebrum neuron 110	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP111	FBbt:20000220	adult anterior ventrolateral protocerebrum neuron 111	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP112	FBbt:20000221	adult anterior ventrolateral protocerebrum neuron 112	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP113	FBbt:20000222	adult anterior ventrolateral protocerebrum neuron 113	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP114	FBbt:20000223	adult anterior ventrolateral protocerebrum neuron 114	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP115	FBbt:20000224	adult anterior ventrolateral protocerebrum neuron 115	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP116	FBbt:20000225	adult anterior ventrolateral protocerebrum neuron 116	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP117	FBbt:20000226	adult anterior ventrolateral protocerebrum neuron 117	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP118	FBbt:20000227	adult anterior ventrolateral protocerebrum neuron 118	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP119	FBbt:20000228	adult anterior ventrolateral protocerebrum neuron 119	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP120	FBbt:20000229	adult anterior ventrolateral protocerebrum neuron 120	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP121	FBbt:20000230	adult anterior ventrolateral protocerebrum neuron 121	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP122	FBbt:20000231	adult anterior ventrolateral protocerebrum neuron 122	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP123	FBbt:20000232	adult anterior ventrolateral protocerebrum neuron 123	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP124	FBbt:20000233	adult anterior ventrolateral protocerebrum neuron 124	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP125	FBbt:20000234	adult anterior ventrolateral protocerebrum neuron 125	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP126	FBbt:20000235	adult anterior ventrolateral protocerebrum neuron 126	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP127	FBbt:20000236	adult anterior ventrolateral protocerebrum neuron 127	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP128	FBbt:20000237	adult anterior ventrolateral protocerebrum neuron 128	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP129	FBbt:20000238	adult anterior ventrolateral protocerebrum neuron 129	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP130	FBbt:20000239	adult anterior ventrolateral protocerebrum neuron 130	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP131	FBbt:20000240	adult anterior ventrolateral protocerebrum neuron 131	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP132	FBbt:20000241	adult anterior ventrolateral protocerebrum neuron 132	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP133	FBbt:20000242	adult anterior ventrolateral protocerebrum neuron 133	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP134	FBbt:20000243	adult anterior ventrolateral protocerebrum neuron 134	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP135	FBbt:20000244	adult anterior ventrolateral protocerebrum neuron 135	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP136	FBbt:20000245	adult anterior ventrolateral protocerebrum neuron 136	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP137	FBbt:20000246	adult anterior ventrolateral protocerebrum neuron 137	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP138	FBbt:20000247	adult anterior ventrolateral protocerebrum neuron 138	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP139	FBbt:20000248	adult anterior ventrolateral protocerebrum neuron 139	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP140	FBbt:20000249	adult anterior ventrolateral protocerebrum neuron 140	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP141	FBbt:20000250	adult anterior ventrolateral protocerebrum neuron 141	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP142	FBbt:20000251	adult anterior ventrolateral protocerebrum neuron 142	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP143	FBbt:20000252	adult anterior ventrolateral protocerebrum neuron 143	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP144	FBbt:20000253	adult anterior ventrolateral protocerebrum neuron 144	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP145	FBbt:20000254	adult anterior ventrolateral protocerebrum neuron 145	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP146	FBbt:20000255	adult anterior ventrolateral protocerebrum neuron 146	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP147	FBbt:20000256	adult anterior ventrolateral protocerebrum neuron 147	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP148	FBbt:20000257	adult anterior ventrolateral protocerebrum neuron 148	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP149	FBbt:20000258	adult anterior ventrolateral protocerebrum neuron 149	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP150	FBbt:20000259	adult anterior ventrolateral protocerebrum neuron 150	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP151	FBbt:20000260	adult anterior ventrolateral protocerebrum neuron 151	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP152	FBbt:20000261	adult anterior ventrolateral protocerebrum neuron 152	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP153	FBbt:20000262	adult anterior ventrolateral protocerebrum neuron 153	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP154	FBbt:20000263	adult anterior ventrolateral protocerebrum neuron 154	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP155	FBbt:20000264	adult anterior ventrolateral protocerebrum neuron 155	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP156	FBbt:20000265	adult anterior ventrolateral protocerebrum neuron 156	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP157	FBbt:20000266	adult anterior ventrolateral protocerebrum neuron 157	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP158	FBbt:20000267	adult anterior ventrolateral protocerebrum neuron 158	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP159	FBbt:20000268	adult anterior ventrolateral protocerebrum neuron 159	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP160	FBbt:20000269	adult anterior ventrolateral protocerebrum neuron 160	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP161	FBbt:20000270	adult anterior ventrolateral protocerebrum neuron 161	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP162	FBbt:20000271	adult anterior ventrolateral protocerebrum neuron 162	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP163	FBbt:20000272	adult anterior ventrolateral protocerebrum neuron 163	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP164	FBbt:20000273	adult anterior ventrolateral protocerebrum neuron 164	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP165	FBbt:20000274	adult anterior ventrolateral protocerebrum neuron 165	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP166	FBbt:20000275	adult anterior ventrolateral protocerebrum neuron 166	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP167	FBbt:20000276	adult anterior ventrolateral protocerebrum neuron 167	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP168	FBbt:20000277	adult anterior ventrolateral protocerebrum neuron 168	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP169	FBbt:20000278	adult anterior ventrolateral protocerebrum neuron 169	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP170	FBbt:20000279	adult anterior ventrolateral protocerebrum neuron 170	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP171	FBbt:20000280	adult anterior ventrolateral protocerebrum neuron 171	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP172	FBbt:20000281	adult anterior ventrolateral protocerebrum neuron 172	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP173	FBbt:20000282	adult anterior ventrolateral protocerebrum neuron 173	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP174	FBbt:20000283	adult anterior ventrolateral protocerebrum neuron 174	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP175	FBbt:20000284	adult anterior ventrolateral protocerebrum neuron 175	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP176	FBbt:20000285	adult anterior ventrolateral protocerebrum neuron 176	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP177	FBbt:20000286	adult anterior ventrolateral protocerebrum neuron 177	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP178	FBbt:20000287	adult anterior ventrolateral protocerebrum neuron 178	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP179	FBbt:20000288	adult anterior ventrolateral protocerebrum neuron 179	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP180	FBbt:20000289	adult anterior ventrolateral protocerebrum neuron 180	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP181	FBbt:20000290	adult anterior ventrolateral protocerebrum neuron 181	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP182	FBbt:20000291	adult anterior ventrolateral protocerebrum neuron 182	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP183	FBbt:20000292	adult anterior ventrolateral protocerebrum neuron 183	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP184	FBbt:20000293	adult anterior ventrolateral protocerebrum neuron 184	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP185	FBbt:20000294	adult anterior ventrolateral protocerebrum neuron 185	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP186	FBbt:20000295	adult anterior ventrolateral protocerebrum neuron 186	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP187	FBbt:20000296	adult anterior ventrolateral protocerebrum neuron 187	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP188	FBbt:20000297	adult anterior ventrolateral protocerebrum neuron 188	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP189	FBbt:20000298	adult anterior ventrolateral protocerebrum neuron 189	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP190	FBbt:20000299	adult anterior ventrolateral protocerebrum neuron 190	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP191	FBbt:20000300	adult anterior ventrolateral protocerebrum neuron 191	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP192	FBbt:20000301	adult anterior ventrolateral protocerebrum neuron 192	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP193	FBbt:20000302	adult anterior ventrolateral protocerebrum neuron 193	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP194	FBbt:20000303	adult anterior ventrolateral protocerebrum neuron 194	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP195	FBbt:20000304	adult anterior ventrolateral protocerebrum neuron 195	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP196	FBbt:20000305	adult anterior ventrolateral protocerebrum neuron 196	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP197	FBbt:20000306	adult anterior ventrolateral protocerebrum neuron 197	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP198	FBbt:20000307	adult anterior ventrolateral protocerebrum neuron 198	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP199	FBbt:20000308	adult anterior ventrolateral protocerebrum neuron 199	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP200	FBbt:20000309	adult anterior ventrolateral protocerebrum neuron 200	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP201	FBbt:20000310	adult anterior ventrolateral protocerebrum neuron 201	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP202	FBbt:20000311	adult anterior ventrolateral protocerebrum neuron 202	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP203	FBbt:20000312	adult anterior ventrolateral protocerebrum neuron 203	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP204	FBbt:20000313	adult anterior ventrolateral protocerebrum neuron 204	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP205	FBbt:20000314	adult anterior ventrolateral protocerebrum neuron 205	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP206	FBbt:20000315	adult anterior ventrolateral protocerebrum neuron 206	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP207	FBbt:20000316	adult anterior ventrolateral protocerebrum neuron 207	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP208	FBbt:20000317	adult anterior ventrolateral protocerebrum neuron 208	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP209	FBbt:20000318	adult anterior ventrolateral protocerebrum neuron 209	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP210	FBbt:20000319	adult anterior ventrolateral protocerebrum neuron 210	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP211	FBbt:20000320	adult anterior ventrolateral protocerebrum neuron 211	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP212	FBbt:20000321	adult anterior ventrolateral protocerebrum neuron 212	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP213	FBbt:20000322	adult anterior ventrolateral protocerebrum neuron 213	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP214	FBbt:20000323	adult anterior ventrolateral protocerebrum neuron 214	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP215	FBbt:20000324	adult anterior ventrolateral protocerebrum neuron 215	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP216	FBbt:20000325	adult anterior ventrolateral protocerebrum neuron 216	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP217	FBbt:20000326	adult anterior ventrolateral protocerebrum neuron 217	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP218	FBbt:20000327	adult anterior ventrolateral protocerebrum neuron 218	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP219	FBbt:20000328	adult anterior ventrolateral protocerebrum neuron 219	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP220	FBbt:20000329	adult anterior ventrolateral protocerebrum neuron 220	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP221	FBbt:20000330	adult anterior ventrolateral protocerebrum neuron 221	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP222	FBbt:20000331	adult anterior ventrolateral protocerebrum neuron 222	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP223	FBbt:20000332	adult anterior ventrolateral protocerebrum neuron 223	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP224	FBbt:20000333	adult anterior ventrolateral protocerebrum neuron 224	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP225	FBbt:20000334	adult anterior ventrolateral protocerebrum neuron 225	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP226	FBbt:20000335	adult anterior ventrolateral protocerebrum neuron 226	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP227	FBbt:20000336	adult anterior ventrolateral protocerebrum neuron 227	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP228	FBbt:20000337	adult anterior ventrolateral protocerebrum neuron 228	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP229	FBbt:20000338	adult anterior ventrolateral protocerebrum neuron 229	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP230	FBbt:20000339	adult anterior ventrolateral protocerebrum neuron 230	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP231	FBbt:20000340	adult anterior ventrolateral protocerebrum neuron 231	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP232	FBbt:20000341	adult anterior ventrolateral protocerebrum neuron 232	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP233	FBbt:20000342	adult anterior ventrolateral protocerebrum neuron 233	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP234	FBbt:20000343	adult anterior ventrolateral protocerebrum neuron 234	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP235	FBbt:20000344	adult anterior ventrolateral protocerebrum neuron 235	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP236	FBbt:20000345	adult anterior ventrolateral protocerebrum neuron 236	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP237	FBbt:20000346	adult anterior ventrolateral protocerebrum neuron 237	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP238	FBbt:20000347	adult anterior ventrolateral protocerebrum neuron 238	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP239	FBbt:20000348	adult anterior ventrolateral protocerebrum neuron 239	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP240	FBbt:20000349	adult anterior ventrolateral protocerebrum neuron 240	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP241	FBbt:20000350	adult anterior ventrolateral protocerebrum neuron 241	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP242	FBbt:20000351	adult anterior ventrolateral protocerebrum neuron 242	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP243	FBbt:20000352	adult anterior ventrolateral protocerebrum neuron 243	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP244	FBbt:20000353	adult anterior ventrolateral protocerebrum neuron 244	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP245	FBbt:20000354	adult anterior ventrolateral protocerebrum neuron 245	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP246	FBbt:20000355	adult anterior ventrolateral protocerebrum neuron 246	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP247	FBbt:20000356	adult anterior ventrolateral protocerebrum neuron 247	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP248	FBbt:20000357	adult anterior ventrolateral protocerebrum neuron 248	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP249	FBbt:20000358	adult anterior ventrolateral protocerebrum neuron 249	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP250	FBbt:20000359	adult anterior ventrolateral protocerebrum neuron 250	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP251	FBbt:20000360	adult anterior ventrolateral protocerebrum neuron 251	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP252	FBbt:20000361	adult anterior ventrolateral protocerebrum neuron 252	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP253	FBbt:20000362	adult anterior ventrolateral protocerebrum neuron 253	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP254	FBbt:20000363	adult anterior ventrolateral protocerebrum neuron 254	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP255	FBbt:20000364	adult anterior ventrolateral protocerebrum neuron 255	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP256	FBbt:20000365	adult anterior ventrolateral protocerebrum neuron 256	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP257	FBbt:20000366	adult anterior ventrolateral protocerebrum neuron 257	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP258	FBbt:20000367	adult anterior ventrolateral protocerebrum neuron 258	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP259	FBbt:20000368	adult anterior ventrolateral protocerebrum neuron 259	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP260	FBbt:20000369	adult anterior ventrolateral protocerebrum neuron 260	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP261	FBbt:20000370	adult anterior ventrolateral protocerebrum neuron 261	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP262	FBbt:20000371	adult anterior ventrolateral protocerebrum neuron 262	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP263	FBbt:20000372	adult anterior ventrolateral protocerebrum neuron 263	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP264	FBbt:20000373	adult anterior ventrolateral protocerebrum neuron 264	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP265	FBbt:20000374	adult anterior ventrolateral protocerebrum neuron 265	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP266	FBbt:20000375	adult anterior ventrolateral protocerebrum neuron 266	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP267	FBbt:20000376	adult anterior ventrolateral protocerebrum neuron 267	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP268	FBbt:20000377	adult anterior ventrolateral protocerebrum neuron 268	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP269	FBbt:20000378	adult anterior ventrolateral protocerebrum neuron 269	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP270	FBbt:20000379	adult anterior ventrolateral protocerebrum neuron 270	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP271	FBbt:20000380	adult anterior ventrolateral protocerebrum neuron 271	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP272	FBbt:20000381	adult anterior ventrolateral protocerebrum neuron 272	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP273	FBbt:20000382	adult anterior ventrolateral protocerebrum neuron 273	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP274	FBbt:20000383	adult anterior ventrolateral protocerebrum neuron 274	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP275	FBbt:20000384	adult anterior ventrolateral protocerebrum neuron 275	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP276	FBbt:20000385	adult anterior ventrolateral protocerebrum neuron 276	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP277	FBbt:20000386	adult anterior ventrolateral protocerebrum neuron 277	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP278	FBbt:20000387	adult anterior ventrolateral protocerebrum neuron 278	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP279	FBbt:20000388	adult anterior ventrolateral protocerebrum neuron 279	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP280	FBbt:20000389	adult anterior ventrolateral protocerebrum neuron 280	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP281	FBbt:20000390	adult anterior ventrolateral protocerebrum neuron 281	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP282	FBbt:20000391	adult anterior ventrolateral protocerebrum neuron 282	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP283	FBbt:20000392	adult anterior ventrolateral protocerebrum neuron 283	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP284	FBbt:20000393	adult anterior ventrolateral protocerebrum neuron 284	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP285	FBbt:20000394	adult anterior ventrolateral protocerebrum neuron 285	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP286	FBbt:20000395	adult anterior ventrolateral protocerebrum neuron 286	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP287	FBbt:20000396	adult anterior ventrolateral protocerebrum neuron 287	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
AVLP288	FBbt:20000397	adult anterior ventrolateral protocerebrum neuron 288	FlyBase:FBrf0246888	2020-07-30T12:00:00Z		
