root_id,UMAP1,UMAP2,root_626,supervoxel_id,position,side,region,super_class,hemilineage,cell_function,nerve,cell_type,fafb_cell_type,manc_cell_type,super_cluster,cns_network
720575941555244772,26.53372289638102,-7.322944056931393,720575941555244772,76212442924888883,"120972, 92500, 2550",right,neck_connective,ascending,09B,NA,NA,AN09B030,AN_GNG_167,AN09B030,tactile,CNS_02
720575941555245313,20.904295940204268,-4.630155932846921,720575941555245313,76212442992082914,"121879, 92500, 2566",right,neck_connective,ascending,05B,NA,NA,AN05B054,AN_GNG_123,AN05B054,tactile,CNS_02
720575941555321601,28.338997859759928,1.1850780129996359,720575941555321601,76212442992385605,"120870, 92500, 2676",right,neck_connective,ascending,TBD,NA,NA,ANXXX102,AN_AVLP_PVLP_4,ANXXX102,feeding,CNS_05
720575941555369217,14.286583919330246,8.946303951796633,720575941555369217,76071705504076791,"117559, 92500, 2692",left,neck_connective,ascending,08B,NA,NA,AN08B099,AN_GNG_164,AN08B099,threat response,CNS_02
720575941555384868,28.98027898768962,-13.596707713547607,720575941555384868,76142074180681465,"119816, 92500, 2523",right,neck_connective,ascending,01B,NA,NA,AN01B018,auto:SA_VTV_2,AN01B018,feeding,CNS_06
720575941555393537,1.7368910501438426,-15.071339976731199,720575941555393537,76212443059529392,"121213, 92500, 2938",left,neck_connective,descending,WEDd1,NA,NA,DNa13,DNa13,DNa13,walking steering,CNS_02
720575941555461377,-4.578045826153154,-24.470625293198484,720575941555461377,76353180547910318,"126519, 92500, 2937",left,neck_connective,descending,MX12,NA,NA,DNge025,DNge025,DNfl024,grooming,CNS_06
720575941555503187,17.44151975612223,-2.6105562567147196,720575941555503187,76071705504015777,"117031, 92500, 2666",left,neck_connective,ascending,08B,NA,NA,AN08B005,AN_3_None,AN08B005,proprioceptive,CNS_02
720575941555504467,2.9247267435032183,-8.74665678733911,720575941555504467,76071705571100118,"118245, 92500, 2909",left,neck_connective,descending,MD3,NA,NA,DNge127,DNge127,DNp39,walking steering,CNS_02
720575941555505747,24.95197393397868,3.3713515878287375,720575941555505747,76071705503843220,"117759, 92500, 2604",left,neck_connective,ascending,08B,NA,NA,AN08B016,AN_multi_127,AN08B016,feeding,CNS_02
720575941555507283,21.534489650531416,12.647329914626223,720575941555507283,76212442992428710,"122671, 92500, 2687",right,ventral_nerve_cord,ascending,10B,NA,NA,AN10B045,NA,AN10B045,proprioceptive,CNS_02
720575941555509331,22.823782939715983,0.8080524087515889,720575941555509331,76142074247909167,"118867, 92500, 2572",left,neck_connective,ascending,05B,NA,NA,AN05B081,AN_GNG_69,AN05B081,feeding,CNS_02
720575941555637331,13.90107633571208,3.763396370467288,720575941555637331,76071705571030200,"118638, 92500, 2885",right,neck_connective,descending,SMPpv2_ventral,NA,NA,DNpe039,DNpe039,DNxn131,threat response,CNS_05
720575941555674340,-15.188626270489094,4.654912579115966,720575941555674340,76001336760082199,"114986, 92500, 2756",left,neck_connective,descending,putative_primary,NA,NA,DNg41,DNg41,DNg41,head and eye orienting,CNS_01
720575941555710547,2.4335196207004834,-11.507529628220457,720575941555710547,76282811736585319,"123992, 92500, 2742",left,neck_connective,descending,putative_primary,NA,NA,DNp56,DNp56,DNp56,walking steering,CNS_02
720575941555742035,-21.070477466778154,-6.720806491318601,720575941555742035,76142074248655568,"119090, 92500, 2812",left,neck_connective,descending,DM6_central2,NA,NA,DNpe037,DNpe037,DNxn132,flight power,CNS_04
720575941586648198,27.194062251849775,-15.815440547409915,720575941586648198,76142074180703515,"120314, 92500, 2533",left,neck_connective,ascending,TBD,NA,NA,ANXXX433,AN_GNG_PRW_3,ANXXX433,feeding,CNS_06
720575941519592620,20.51353742579997,12.845662701186283,720575941519592620,76212442992431611,"122493, 92500, 2689",right,neck_connective,ascending,NA,NA,NA,NA,AN_GNG_90,NA,proprioceptive,CNS_02
720575941556195300,21.64396764735759,-9.199589145127197,720575941556195300,76212442924878699,"122730, 92500, 2549",left,neck_connective,descending,putative_primary,NA,NA,DNde001,DNde001,DNxl096,tactile,CNS_02
720575941556199652,-31.877850513653158,20.224166500624754,720575941556199652,76212443059298717,"122772, 92500, 2855",right,neck_connective,descending,LB7,NA,NA,DNge115,DNge115,DNxn109,flight steering 2,CNS_01
720575941556231652,22.56055166225017,0.32379065757666214,720575941556231652,76216223033759243,"121749, 206837, 4600",left,neck_connective,ascending,05B,NA,NA,AN05B060,AN_AVLP_GNG_7,AN05B060,feeding,CNS_02
720575941556235940,13.56554033259929,9.231899845656494,720575941556235940,76212442992605855,"121607, 92500, 2748",right,neck_connective,ascending,08B,NA,NA,AN08B099,auto:AN_GNG_184,AN08B099,threat response,CNS_02
720575941556283876,-2.637279968456621,-3.0552507757576883,720575941556283876,76353180548103598,"125332, 92500, 3004",left,neck_connective,descending,putative_primary,NA,NA,DNge004,DNge004,NA,walking,CNS_01
720575941556338916,-22.09783075352132,7.606141197737795,720575941556338916,75930968082513423,"113840, 92500, 2829",left,neck_connective,ascending,19B,NA,NA,AN19B024,AN_GNG_IPS_3,AN19B024,flight steering 1,CNS_01
720575941556379108,2.8661608884769736,-4.240129125061889,720575941556379108,76353180480469749,"125917, 92500, 2731",right,neck_connective,descending,putative_primary,NA,NA,DNge073,DNge073,DNxl129,walking,CNS_02
720575941556383908,7.2946195791202815,-11.661807429734127,720575941556383908,76282811736385276,"123749, 92500, 2675",right,neck_connective,ascending,TBD,NA,NA,ANXXX145,AN_GNG_VES_7,ANXXX145,walking steering,CNS_02
720575941556419300,26.8084783742863,-6.337275397721189,720575941556419300,76212442924902018,"121059, 92500, 2556",right,neck_connective,ascending,09B,NA,NA,AN09B040,AN_GNG_168,AN09B040,tactile,CNS_02
720575941556420516,4.189195174975995,-11.882440936509036,720575941556420516,76212442992721296,"121812, 92500, 2793",right,neck_connective,ascending,10B,NA,NA,AN10B024,AN_VES_WED_3,AN10B024,walking steering,CNS_02
720575941556437732,24.827542323871256,-6.807452094498533,720575941556437732,76142074248164006,"118910, 92500, 2661",right,neck_connective,ascending,17A,NA,NA,AN17A018,AN_GNG_SAD_1,AN17A018,tactile,CNS_02
720575941556446436,15.692143459125166,-4.859930407944578,720575941556446436,76212442992674861,"121274, 92500, 2772",right,neck_connective,ascending,08B,NA,NA,AN08B013,AN_multi_56,AN08B013,tactile,CNS_02
720575941556498660,18.65685560206951,-13.95550860160913,720575941556498660,76142074315108851,"119918, 92500, 2841",left,neck_connective,ascending,05B,NA,NA,AN05B103,AN_multi_82,AN05B103,reproduction,CNS_08
720575941556707620,26.408577937884925,3.3904689431754167,720575941556707620,76212442992238860,"122656, 92500, 2626",right,neck_connective,ascending,08B,NA,NA,AN08B034,AN_AVLP_SAD_5,AN08B034,feeding,CNS_05
720575941556839204,-19.29963968296467,21.558482754286867,720575941556839204,76001336826756573,"115899, 92500, 2850",left,neck_connective,ascending,08B,NA,NA,AN08B079,AN_4_63,AN08B079,flight steering 2,CNS_01
720575941556990735,-7.087631683544513,-16.38317240470971,720575941556990735,76353180480440089,"124990, 92500, 2718",left,neck_connective,descending,putative_primary,NA,NA,DNge146,DNge146,DNfl032,probing,CNS_06
720575941557126159,-23.14063928623616,20.910163509902098,720575941557126159,76004910776705322,"116673, 200389, 4985",right,neck_connective,ascending,19B,NA,NA,AN19B104,AN_4_None,AN19B104,flight steering 2,CNS_01
720575941557316004,0.8714453170734696,-2.4896232008370345,720575941557316004,76353180480605502,"126617, 92500, 2787",right,neck_connective,descending,putative_primary,NA,NA,DNg14,DNg14,DNg14,walking,CNS_02
720575941557337764,20.035561580463053,0.9207763553229389,720575941557337764,76071705503843228,"118278, 92500, 2604",left,neck_connective,ascending,05B,NA,NA,AN05B050,AN_AVLP_GNG_23,AN05B050,proprioceptive,CNS_02
720575941557352686,-4.78212736149251,-4.402217280808348,720575941557352686,76071705504236800,"117716, 92500, 2748",left,neck_connective,ascending,06B,NA,NA,AN06B015_a,AN_4_None,AN06B015,walking,CNS_02
720575941557388708,-16.071210842327467,4.081265080031497,720575941557388708,76212442992759346,"121417, 92500, 2805",left,neck_connective,descending,putative_primary,NA,NA,DNb03,DNb03,DNb03,head and eye orienting,CNS_01
720575941557413284,-25.826956730083822,-2.3527218222054422,720575941557413284,76282811804087706,"124516, 92500, 3069",left,neck_connective,descending,LB12,NA,NA,DNge030,DNge030,DNut051,flight steering 1,CNS_01
720575941562215469,19.207694072528486,-16.66007841819849,720575941562215469,76071705436520967,"118667, 92500, 2529",left,neck_connective,descending,MX3,NA,NA,DNg98,DNg98,DNg98,reproduction,CNS_02
720575941557473572,22.419930476947428,-3.4620443701180394,720575941557473572,76282811736216738,"122996, 92500, 2603",left,neck_connective,descending,putative_primary,NA,NA,DNde006,DNde006,DNxn184,tactile,CNS_02
720575941557512307,-6.003044109539386,-27.281658542099848,720575941557512307,75930968082678283,"113735, 92500, 2885",right,neck_connective,descending,MX12,NA,NA,DNg12_a,DNg12_a,DNnt008,grooming,CNS_01
720575941557591972,29.48834325770914,-5.975839984360595,720575941557591972,76142074248010521,"120417, 92500, 2608",right,neck_connective,ascending,TBD,NA,NA,ANXXX046,AN_multi_69,ANXXX046,tactile,CNS_05
720575941557943155,-14.559773426250809,-0.3857080443897055,720575941557943155,76001336759749474,"115242, 92500, 2640",right,neck_connective,descending,putative_primary,NA,NA,DNge043,DNge043,DNg37,head and eye orienting,CNS_04
720575941558153261,-20.728861789898275,20.149119961318117,720575941558153261,76282811736605461,"123854, 92500, 2746",right,neck_connective,ascending,07B,NA,NA,AN07B060,auto:AN_4_None,AN07B060,flight steering 2,CNS_01
720575941558189171,-16.590861301617025,13.15252648597632,720575941558189171,76071705504309150,"116974, 92500, 2774",left,neck_connective,descending,NA,NA,NA,DNg07,DNg07,auto:DNg07,flight steering 2,CNS_01
720575941558279972,-25.72689149876058,18.684556591567134,720575941558279972,76282811803817156,"123220, 92500, 2974",right,neck_connective,ascending,06A,NA,NA,AN06A080,auto:AN_4_None,AN06A080,flight steering 2,CNS_01
720575941558331684,25.670302409930827,-14.436533343735594,720575941558331684,76142074248229877,"119267, 92500, 2684",left,neck_connective,ascending,05B,NA,NA,AN05B100,SA_VTV_PDMN_1,AN05B100,feeding,CNS_02
720575941558335524,-13.778352718548172,-6.390631568375484,720575941558335524,76353180547780273,"125070, 92500, 2890",right,neck_connective,ascending,19B,NA,NA,AN19B018,NA,AN19B018,head and eye orienting,CNS_01
720575941558381860,13.294694919391281,5.80027686363135,720575941558381860,76142074248252307,"119505, 92500, 2690",right,neck_connective,descending,DM6_central1,NA,NA,DNpe050,DNpe050,DNxn183,threat response,CNS_02
720575941558535716,11.137316722674967,-11.733291995468992,720575941558535716,76071705436552080,"118367,92500,2544",left,neck_connective,ascending,09B,NA,NA,AN09B034,AN_multi_115,AN09B034,reproduction,CNS_05
720575941558552591,12.815980930133469,-4.370946776810545,720575941558552591,76071705436526533,"117044, 92500, 2531",left,neck_connective,ascending,12B,NA,NA,AN12B055,AN_GNG_40,AN12B055,walking steering,CNS_02
720575941558599972,16.68093778590739,-24.460392367783438,720575941558599972,76071705570920124,"118598, 92500, 2838",left,neck_connective,descending,putative_primary,NA,NA,DNpe053,DNpe053,DNxn177,visceral control,CNS_08
720575941558607396,-22.844193439678545,1.587504494246584,720575941558607396,76212443059728779,"121809, 92500, 3006",right,neck_connective,descending,putative_primary,NA,NA,DNp03,DNp03,DNp03,flight steering 1,CNS_01
720575941514461772,6.091093082233078,3.04676066642676,720575941514461772,76001336827122664,"115941, 92500, 2974",left,neck_connective,descending,putative_primary,NA,NA,DNp11,DNp11,DNp11,threat response,CNS_02
720575941558704164,-1.9020156671565722,7.767971623000245,720575941558704164,76212442992519065,"121884, 92500, 2718",left,neck_connective,descending,putative_primary,NA,NA,DNp12,DNp12,DNp12,landing,CNS_02
720575941558807411,-4.999744873241777,-23.737871539536375,720575941558807411,76353180547813532,"126548, 92500, 2904",left,neck_connective,descending,putative_primary,NA,NA,DNge039,DNge039,DNfl015,grooming,CNS_02
720575941558960143,-19.502819996075026,19.619613277968504,720575941558960143,76071705570895773,"116861, 92500, 2829",left,neck_connective,ascending,08B,NA,NA,AN08B071,AN_4_None,AN08B071,flight steering 2,CNS_01
720575941558966766,24.186089534564616,14.334318745192625,720575941558966766,76071705504076792,"118245, 92500, 2689",left,neck_connective,ascending,10B,NA,NA,AN10B049,AN_GNG_165,AN10B049,proprioceptive,CNS_02
720575941558973455,16.471470851703284,12.03099118476782,720575941558973455,76212442992184289,"121286, 92500, 2604",right,neck_connective,ascending,05B,NA,NA,AN05B071,AN_GNG_196,AN05B071,proprioceptive,CNS_02
720575941558996462,3.9233474920231153,-1.323906671944517,720575941558996462,76071705504276472,"118649, 92500, 2758",left,neck_connective,ascending,08B,NA,NA,AN08B112,AN_GNG_184,AN08B112,walking,CNS_02
720575941559022381,-32.026717167095526,11.658465015944582,720575941559022381,76282811736783307,"123267, 92500, 2808",right,neck_connective,descending,LB7,NA,NA,DNge095,DNge095,DNut054,flight steering 1,CNS_01
720575941559104813,-24.04548929233967,-3.614050757828611,720575941559104813,76282811870529761,"123281, 92500, 3084",left,neck_connective,descending,LB12,NA,NA,DNg02_a,DNg02_a,DNg02,flight power,CNS_01
720575941519866840,-11.780817966656082,-3.049678933564084,720575941519866840,75930968015378286,"114157, 92500, 2684",left,neck_connective,descending,putative_primary,NA,NA,DNg76,DNg76,DNg76,head and eye orienting,CNS_01
720575941559170030,-19.744042377666823,19.786922085341548,720575941559170030,76004567112448459,"116695, 190205, 4826",right,neck_connective,ascending,08B,NA,NA,AN08B079,SA_DMT_DMetaN,AN08B079,flight steering 2,CNS_01
720575941559176942,-24.586750965313307,-2.180291306916136,720575941559176942,76212443059713912,"121517, 92500, 3001",right,neck_connective,descending,putative_primary,NA,NA,DNb04,DNb04,DNb04,flight steering 1,CNS_04
720575941559205933,-25.62774560947835,1.1299726844397604,720575941559205933,76282811804044810,"124304, 92500, 3056",left,neck_connective,descending,LB12,NA,NA,DNg05_b,DNg05_b,DNg05,flight steering 1,CNS_01
720575941559245038,23.553042430682783,26.219266521987063,720575941559245038,76145373186028081,"119637, 192367, 4283",right,ventral_nerve_cord,ascending,TBD,NA,NA,ANXXX157,NA,ANXXX157,proprioceptive,CNS_05
720575941439143954,-18.65584276218831,12.308006870802982,720575941439143954,76282811736770991,"123370, 92500, 2805",right,neck_connective,descending,LB7,NA,NA,DNge090,DNge090,DNg08,flight steering 2,CNS_01
720575941559458675,17.02693654994548,4.567922699507815,720575941559458675,76212442992628737,"121502, 92500, 2761",right,neck_connective,ascending,08B,NA,NA,AN08B109,AN_GNG_149,AN08B109,threat response,CNS_02
720575941559494415,10.340369243426924,-10.939750087204832,720575941559494415,76282811736373330,"123870, 92500, 2665",left,neck_connective,ascending,01B,NA,NA,AN01B011,AN_GNG_VES_7,AN01B011,reproduction,CNS_02
720575941559874831,10.164652843280441,4.301470387038332,720575941559874831,76142074248254953,"119091, 92500, 2693",right,neck_connective,descending,SMPpv2_ventral,NA,NA,DNp04,DNp04,DNp04,threat response,CNS_05
720575941559946478,-37.369494419292785,12.90165673499976,720575941559946478,76282811803898859,"123027, 92500, 3004",left,neck_connective,descending,PSp2,NA,NA,DNpe008,DNpe008,DNht001,flight steering 1,CNS_01
720575941559950863,-25.074721317486166,13.383703815993412,720575941559950863,76001336827239408,"115300, 92500, 3019",left,neck_connective,descending,LB6,NA,NA,DNg10,DNg10,DNnt010,flight steering 2,CNS_01
720575941560024847,8.59948923091472,4.6577073217001965,720575941560024847,76142074248300311,"119666, 92500, 2715",left,neck_connective,ascending,05B,NA,NA,AN05B006,AN_multi_87,AN05B006,threat response,CNS_02
720575941560068334,14.413847942157394,8.514423954543217,720575941560068334,76212442992660003,"121217, 92500, 2769",right,neck_connective,ascending,08B,NA,NA,AN08B099,auto:AN_GNG_184,AN08B099,threat response,CNS_02
720575941560162798,9.695870418353682,3.2135201573935577,720575941560162798,76212442992550528,"122835, 92500, 2734",left,neck_connective,descending,SMPpv2_ventral,NA,NA,DNp35,DNp35,DNp35,threat response,CNS_09
720575941560216079,21.029765147967936,22.066190350112063,720575941560216079,76282811736198591,"123961, 92500, 2595",left,neck_connective,ascending,17B,NA,NA,AN17B007,AN_AVLP_46,AN17B007,proprioceptive,CNS_05
720575941560266152,-32.08810327549397,19.51917420631323,720575941560266152,76353180480635939,"126213, 92500, 2802",right,neck_connective,ascending,19B,NA,NA,AN19B044,AN_GNG_13,AN19B044,flight steering 2,CNS_01
720575941560268270,18.00888349513591,-26.940422427597895,720575941560268270,76142074247929814,"120067, 92500, 2584",right,neck_connective,ascending,05B,NA,NA,AN05B101_b,AN_multi_92,AN05B101,visceral control,CNS_08
720575941560343155,28.324139613910322,-15.15871275657739,720575941560343155,76142074180689689,"120370, 92500, 2526",left,neck_connective,ascending,TBD,NA,NA,ANXXX433,AN_GNG_PRW_2,ANXXX433,feeding,CNS_06
