?cls	?xref
<http://purl.obolibrary.org/obo/FBbt_00002733>	"VFB:FBbt_00002733"
<http://purl.obolibrary.org/obo/FBbt_00100374>	"VFB:FBbt_00100374"
<http://purl.obolibrary.org/obo/FBbt_00067056>	"FlyBrain_NDB:10406"
<http://purl.obolibrary.org/obo/FBbt_00067056>	"DoOR:Or47b"
<http://purl.obolibrary.org/obo/FBbt_00067056>	"VFB:FBbt_00067056"
<http://purl.obolibrary.org/obo/FBbt_00047720>	"VFB:FBbt_00047720"
<http://purl.obolibrary.org/obo/FBbt_00048673>	"VFB:FBbt_00048673"
<http://purl.obolibrary.org/obo/FBbt_00052752>	"VFB:FBbt_00052752"
<http://purl.obolibrary.org/obo/FBbt_00051828>	"VFB:FBbt_00051828"
<http://purl.obolibrary.org/obo/FBbt_00002774>	"VFB:FBbt_00002774"
<http://purl.obolibrary.org/obo/FBbt_00002900>	"VFB:FBbt_00002900"
<http://purl.obolibrary.org/obo/FBbt_00050221>	"VFB:FBbt_00050221"
<http://purl.obolibrary.org/obo/FBbt_00050061>	"VFB:FBbt_00050061"
<http://purl.obolibrary.org/obo/FBbt_00049358>	"VFB:FBbt_00049358"
<http://purl.obolibrary.org/obo/FBbt_00005317>	"UBERON:0004734"
<http://purl.obolibrary.org/obo/FBbt_00005317>	"FBdv:00005317"
<http://purl.obolibrary.org/obo/FBbt_00001295>	"VFB:FBbt_00001295"
<http://purl.obolibrary.org/obo/FBbt_00053415>	"VFB:FBbt_00053415"
<http://purl.obolibrary.org/obo/FBbt_00100247>	"VFB:FBbt_00100247"
<http://purl.obolibrary.org/obo/FBbt_00001657>	"UBERON:6001657"
<http://purl.obolibrary.org/obo/FBbt_00004227>	"FlyBrain_NDB:10114"
<http://purl.obolibrary.org/obo/FBbt_00004227>	"FlyBrain_NDB:10113"
<http://purl.obolibrary.org/obo/FBbt_00004227>	"CL:0000709"
<http://purl.obolibrary.org/obo/FBbt_00004227>	"VFB:FBbt_00004227"
<http://purl.obolibrary.org/obo/FBbt_20007614>	"VFB:FBbt_20007614"
<http://purl.obolibrary.org/obo/FBbt_00111229>	"VFB:FBbt_00111229"
<http://purl.obolibrary.org/obo/FBbt_00047602>	"VFB:FBbt_00047602"
<http://purl.obolibrary.org/obo/FBbt_00051945>	"VFB:FBbt_00051945"
<http://purl.obolibrary.org/obo/FBbt_00048329>	"VFB:FBbt_00048329"
<http://purl.obolibrary.org/obo/FBbt_00005232>	"VFB:FBbt_00005232"
<http://purl.obolibrary.org/obo/FBbt_00053533>	"VFB:FBbt_00053533"
<http://purl.obolibrary.org/obo/FBbt_00049836>	"VFB:FBbt_00049836"
<http://purl.obolibrary.org/obo/FBbt_00048251>	"VFB:FBbt_00048251"
<http://purl.obolibrary.org/obo/FBbt_00005185>	"VFB:FBbt_00005185"
<http://purl.obolibrary.org/obo/FBbt_00004343>	"VFB:FBbt_00004343"
<http://purl.obolibrary.org/obo/FBbt_00045001>	"VFB:FBbt_00045001"
<http://purl.obolibrary.org/obo/FBbt_00047671>	"VFB:FBbt_00047671"
<http://purl.obolibrary.org/obo/FBbt_00048851>	"VFB:FBbt_00048851"
<http://purl.obolibrary.org/obo/FBbt_00004156>	"VFB:FBbt_00004156"
<http://purl.obolibrary.org/obo/FBbt_00051916>	"VFB:FBbt_00051916"
<http://purl.obolibrary.org/obo/FBbt_00047338>	"VFB:FBbt_00047338"
<http://purl.obolibrary.org/obo/FBbt_00049718>	"VFB:FBbt_00049718"
<http://purl.obolibrary.org/obo/FBbt_00110338>	"VFB:FBbt_00110338"
<http://purl.obolibrary.org/obo/FBbt_00049212>	"larvalbrain_axon_tract:89"
<http://purl.obolibrary.org/obo/FBbt_00049212>	"larvalbrain_axon_tract:88"
<http://purl.obolibrary.org/obo/FBbt_00049212>	"larvalbrain_axon_tract:87"
<http://purl.obolibrary.org/obo/FBbt_00049212>	"larvalbrain_axon_tract:86"
<http://purl.obolibrary.org/obo/FBbt_00049212>	"VFB:FBbt_00049212"
<http://purl.obolibrary.org/obo/FBbt_00100607>	"VFB:FBbt_00100607"
<http://purl.obolibrary.org/obo/FBbt_00053344>	"VFB:FBbt_00053344"
<http://purl.obolibrary.org/obo/FBbt_00051869>	"VFB:FBbt_00051869"
<http://purl.obolibrary.org/obo/FBbt_00005156>	"VFB:FBbt_00005156"
<http://purl.obolibrary.org/obo/FBbt_00001383>	"VFB:FBbt_00001383"
<http://purl.obolibrary.org/obo/FBbt_00100335>	"VFB:FBbt_00100335"
<http://purl.obolibrary.org/obo/FBbt_00002892>	"VFB:FBbt_00002892"
<http://purl.obolibrary.org/obo/FBbt_00047379>	"VFB:FBbt_00047379"
<http://purl.obolibrary.org/obo/FBbt_00049759>	"VFB:FBbt_00049759"
<http://purl.obolibrary.org/obo/FBbt_00100288>	"VFB:FBbt_00100288"
<http://purl.obolibrary.org/obo/FBbt_00004315>	"VFB:FBbt_00004315"
<http://purl.obolibrary.org/obo/FBbt_00111317>	"VFB:FBbt_00111317"
<http://purl.obolibrary.org/obo/FBbt_00007076>	"VFB:FBbt_00007076"
<http://purl.obolibrary.org/obo/FBbt_00007438>	"VFB:FBbt_00007438"
<http://purl.obolibrary.org/obo/FBbt_00100100>	"VFB:FBbt_00100100"
<http://purl.obolibrary.org/obo/FBbt_00049924>	"VFB:FBbt_00049924"
<http://purl.obolibrary.org/obo/FBbt_00053461>	"VFB:FBbt_00053461"
<http://purl.obolibrary.org/obo/FBbt_00001510>	"VFB:FBbt_00001510"
<http://purl.obolibrary.org/obo/FBbt_00002463>	"VFB:FBbt_00002463"
<http://purl.obolibrary.org/obo/FBbt_00051986>	"VFB:FBbt_00051986"
<http://purl.obolibrary.org/obo/FBbt_00053127>	"VFB:FBbt_00053127"
<http://purl.obolibrary.org/obo/FBbt_00049877>	"VFB:FBbt_00049877"
<http://purl.obolibrary.org/obo/FBbt_00015005>	"larvalbrain_neuropil:629"
<http://purl.obolibrary.org/obo/FBbt_00015005>	"larvalbrain_neuropil:451"
<http://purl.obolibrary.org/obo/FBbt_00015005>	"VFB:FBbt_00015005"
<http://purl.obolibrary.org/obo/FBbt_00049023>	"VFB:FBbt_00049023"
<http://purl.obolibrary.org/obo/FBbt_00047594>	"VFB:FBbt_00047594"
<http://purl.obolibrary.org/obo/FBbt_00001461>	"VFB:FBbt_00001461"
<http://purl.obolibrary.org/obo/FBbt_00052149>	"VFB:FBbt_00052149"
<http://purl.obolibrary.org/obo/FBbt_00004431>	"VFB:FBbt_00004431"
<http://purl.obolibrary.org/obo/FBbt_00048292>	"VFB:FBbt_00048292"
<http://purl.obolibrary.org/obo/FBbt_00004079>	"VFB:FBbt_00004079"
<http://purl.obolibrary.org/obo/FBbt_00002546>	"VFB:FBbt_00002546"
<http://purl.obolibrary.org/obo/FBbt_00051376>	"VFB:FBbt_00051376"
<http://purl.obolibrary.org/obo/FBbt_00100591>	"VFB:FBbt_00100591"
<http://purl.obolibrary.org/obo/GO_0050909>	"Reactome:R-HSA-9717189"
<http://purl.obolibrary.org/obo/GO_0050909>	"Wikipedia:Taste"
<http://purl.obolibrary.org/obo/FBbt_00047933>	"VFB:FBbt_00047933"
<http://purl.obolibrary.org/obo/FBbt_00100026>	"VFB:FBbt_00100026"
<http://purl.obolibrary.org/obo/FBbt_00110006>	"VFB:FBbt_00110006"
<http://purl.obolibrary.org/obo/FBbt_00006000>	"VFB:FBbt_00006000"
<http://purl.obolibrary.org/obo/FBbt_00004244>	"VFB:FBbt_00004244"
<http://purl.obolibrary.org/obo/FBbt_00002587>	"VFB:FBbt_00002587"
<http://purl.obolibrary.org/obo/FBbt_00053244>	"https://www.ento.csiro.au/biology/drosophila/melanogaster.html?Rs"
<http://purl.obolibrary.org/obo/FBbt_00049300>	"VFB:FBbt_00049300"
<http://purl.obolibrary.org/obo/FBbt_00004197>	"VFB:FBbt_00004197"
<http://purl.obolibrary.org/obo/FBbt_00004781>	"https://www.ento.csiro.au/biology/drosophila/melanogaster.html?br"
<http://purl.obolibrary.org/obo/FBbt_00002119>	"VFB:FBbt_00002119"
<http://purl.obolibrary.org/obo/FBbt_00111008>	"VFB:FBbt_00111008"
<http://purl.obolibrary.org/obo/FBbt_00001246>	"VFB:FBbt_00001246"
<http://purl.obolibrary.org/obo/FBbt_00052355>	"VFB:FBbt_00052355"
<http://purl.obolibrary.org/obo/FBbt_00100648>	"larvalbrain_axon_tract:163"
<http://purl.obolibrary.org/obo/FBbt_00100648>	"larvalbrain_axon_tract:162"
<http://purl.obolibrary.org/obo/FBbt_00100648>	"VFB:FBbt_00100648"
<http://purl.obolibrary.org/obo/FBbt_00003838>	"FlyBrain_NDB:10039"
<http://purl.obolibrary.org/obo/FBbt_00003838>	"VFB:FBbt_00003838"
<http://purl.obolibrary.org/obo/FBbt_00100376>	"VFB:FBbt_00100376"
<http://purl.obolibrary.org/obo/FBbt_00004594>	"https://www.ento.csiro.au/biology/drosophila/melanogaster.html?katepimeron"
<http://purl.obolibrary.org/obo/FBbt_00007389>	"FlyBrain_NDB:10425"
<http://purl.obolibrary.org/obo/FBbt_00007389>	"FlyBrain_NDB:10424"
<http://purl.obolibrary.org/obo/FBbt_00007389>	"DoOR:Or98b"
<http://purl.obolibrary.org/obo/FBbt_00007389>	"DoOR:Or85b"
<http://purl.obolibrary.org/obo/FBbt_00007389>	"VFB:FBbt_00007389"
<http://purl.obolibrary.org/obo/FBbt_00003907>	"VFB:FBbt_00003907"
<http://purl.obolibrary.org/obo/FBbt_00048922>	"larvalbrain_axon_tract:258"
<http://purl.obolibrary.org/obo/FBbt_00048922>	"larvalbrain_axon_tract:235"
<http://purl.obolibrary.org/obo/FBbt_00048922>	"larvalbrain_axon_tract:212"
<http://purl.obolibrary.org/obo/FBbt_00048922>	"VFB:FBbt_00048922"
<http://purl.obolibrary.org/obo/FBbt_00110311>	"VFB:FBbt_00110311"
<http://purl.obolibrary.org/obo/FBbt_00100413>	"VFB:FBbt_00100413"
<http://purl.obolibrary.org/obo/FBbt_00052168>	"VFB:FBbt_00052168"
<http://purl.obolibrary.org/obo/FBbt_00047262>	"VFB:FBbt_00047262"
<http://purl.obolibrary.org/obo/FBbt_00111358>	"VFB:FBbt_00111358"
<http://purl.obolibrary.org/obo/FBbt_00111125>	"VFB:FBbt_00111125"
<http://purl.obolibrary.org/obo/FBbt_00013609>	"VFB:FBbt_00013609"
<http://purl.obolibrary.org/obo/FBbt_00048064>	"VFB:FBbt_00048064"
<http://purl.obolibrary.org/obo/FBbt_00051423>	"VFB:FBbt_00051423"
<http://purl.obolibrary.org/obo/FBbt_00111280>	"VFB:FBbt_00111280"
<http://purl.obolibrary.org/obo/FBbt_00049965>	"VFB:FBbt_00049965"
<http://purl.obolibrary.org/obo/FBbt_00002853>	"VFB:FBbt_00002853"
<http://purl.obolibrary.org/obo/FBbt_00049111>	"VFB:FBbt_00049111"
<http://purl.obolibrary.org/obo/FBbt_00052237>	"VFB:FBbt_00052237"
<http://purl.obolibrary.org/obo/FBbt_00053168>	"VFB:FBbt_00053168"
<http://purl.obolibrary.org/obo/FBbt_00007554>	"VFB:FBbt_00007554"
<http://purl.obolibrary.org/obo/FBbt_00110084>	"VFB:FBbt_00110084"
<http://purl.obolibrary.org/obo/FBbt_00048963>	"VFB:FBbt_00048963"
<http://purl.obolibrary.org/obo/FBbt_00048133>	"FlyBrain_NDB:10125"
<http://purl.obolibrary.org/obo/FBbt_00048133>	"VFB:FBbt_00048133"
<http://purl.obolibrary.org/obo/FBbt_00049064>	"VFB:FBbt_00049064"
<http://purl.obolibrary.org/obo/FBbt_00111399>	"VFB:FBbt_00111399"
<http://purl.obolibrary.org/obo/FBbt_00100454>	"VFB:FBbt_00100454"
<http://purl.obolibrary.org/obo/FBbt_00067357>	"FlyBrain_NDB:10499"
<http://purl.obolibrary.org/obo/FBbt_00067357>	"VFB:FBbt_00067357"
<http://purl.obolibrary.org/obo/FBbt_00007282>	"VFB:FBbt_00007282"
<http://purl.obolibrary.org/obo/FBbt_00051464>	"VFB:FBbt_00051464"
<http://purl.obolibrary.org/obo/FBbt_00111747>	"VFB:FBbt_00111747"
<http://purl.obolibrary.org/obo/FBbt_00052402>	"VFB:FBbt_00052402"
<http://purl.obolibrary.org/obo/FBbt_00000160>	"UBERON:6000160"
<http://purl.obolibrary.org/obo/FBbt_00002424>	"VFB:FBbt_00002424"
<http://purl.obolibrary.org/obo/FBbt_00047974>	"VFB:FBbt_00047974"
<http://purl.obolibrary.org/obo/FBbt_00053100>	"VFB:FBbt_00053100"
<http://purl.obolibrary.org/obo/FBbt_00110047>	"VFB:FBbt_00110047"
<http://purl.obolibrary.org/obo/FBbt_00001606>	"VFB:FBbt_00001606"
<http://purl.obolibrary.org/obo/FBbt_00051206>	"VFB:FBbt_00051206"
<http://purl.obolibrary.org/obo/FBbt_00047233>	"VFB:FBbt_00047233"
<http://purl.obolibrary.org/obo/FBbt_00110451>	"VFB:FBbt_00110451"
<http://purl.obolibrary.org/obo/FBbt_00047073>	"VFB:FBbt_00047073"
<http://purl.obolibrary.org/obo/FBbt_00004285>	"VFB:FBbt_00004285"
<http://purl.obolibrary.org/obo/FBbt_00004861>	"CL:0000014"
<http://purl.obolibrary.org/obo/FBbt_00001334>	"VFB:FBbt_00001334"
<http://purl.obolibrary.org/obo/FBbt_00004345>	"VFB:FBbt_00004345"
<http://purl.obolibrary.org/obo/FBbt_00052443>	"VFB:FBbt_00052443"
<http://purl.obolibrary.org/obo/FBbt_00001285>	"VFB:FBbt_00001285"
<http://purl.obolibrary.org/obo/FBbt_20011358>	"VFB:FBbt_20011358"
<http://purl.obolibrary.org/obo/FBbt_00100070>	"VFB:FBbt_00100070"
<http://purl.obolibrary.org/obo/FBbt_00051581>	"VFB:FBbt_00051581"
<http://purl.obolibrary.org/obo/FBbt_00007539>	"FlyBrain_NDB:10274"
<http://purl.obolibrary.org/obo/FBbt_00007539>	"VFB:FBbt_00007539"
<http://purl.obolibrary.org/obo/FBbt_00048699>	"VFB:FBbt_00048699"
<http://purl.obolibrary.org/obo/FBbt_00003926>	"VFB:FBbt_00003926"
<http://purl.obolibrary.org/obo/FBbt_00015022>	"larvalbrain_neuropil:507"
<http://purl.obolibrary.org/obo/FBbt_00015022>	"larvalbrain_neuropil:329"
<http://purl.obolibrary.org/obo/FBbt_00015022>	"VFB:FBbt_00015022"
<http://purl.obolibrary.org/obo/FBbt_00059226>	"VFB:FBbt_00059226"
<http://purl.obolibrary.org/obo/FBbt_00049494>	"VFB:FBbt_00049494"
<http://purl.obolibrary.org/obo/FBbt_00003879>	"VFB:FBbt_00003879"
<http://purl.obolibrary.org/obo/FBbt_00058041>	"VFB:FBbt_00058041"
<http://purl.obolibrary.org/obo/FBbt_00004050>	"VFB:FBbt_00004050"
<http://purl.obolibrary.org/obo/FBbt_00007020>	"https://www.ento.csiro.au/biology/drosophila/melanogaster.html?probasitarsus"
<http://purl.obolibrary.org/obo/FBbt_00007020>	"UBERON:6007020"
<http://purl.obolibrary.org/obo/FBbt_00001956>	"UBERON:0004904"
<http://purl.obolibrary.org/obo/FBbt_00001956>	"VFB:FBbt_00001956"
<http://purl.obolibrary.org/obo/FBbt_00111430>	"VFB:FBbt_00111430"
<http://purl.obolibrary.org/obo/FBbt_20007550>	"VFB:FBbt_20007550"
<http://purl.obolibrary.org/obo/FBbt_00004158>	"VFB:FBbt_00004158"
<http://purl.obolibrary.org/obo/FBbt_00100501>	"VFB:FBbt_00100501"
<http://purl.obolibrary.org/obo/FBbt_00051323>	"VFB:FBbt_00051323"
<http://purl.obolibrary.org/obo/FBbt_00052256>	"VFB:FBbt_00052256"
<http://purl.obolibrary.org/obo/FBbt_00047350>	"VFB:FBbt_00047350"
<http://purl.obolibrary.org/obo/FBbt_00007704>	"VFB:FBbt_00007704"
<http://purl.obolibrary.org/obo/FBbt_00002276>	"VFB:FBbt_00002276"
<http://purl.obolibrary.org/obo/FBbt_00001098>	"VFB:FBbt_00001098"
<http://purl.obolibrary.org/obo/FBbt_00052832>	"VFB:FBbt_00052832"
<http://purl.obolibrary.org/obo/FBbt_00110350>	"VFB:FBbt_00110350"
<http://purl.obolibrary.org/obo/FBbt_00049214>	"VFB:FBbt_00049214"
<http://purl.obolibrary.org/obo/FBbt_00048152>	"FlyBrain_NDB:10381"
<http://purl.obolibrary.org/obo/FBbt_00048152>	"VFB:FBbt_00048152"
<http://purl.obolibrary.org/obo/FBbt_00051511>	"VFB:FBbt_00051511"
<http://purl.obolibrary.org/obo/FBbt_00052793>	"VFB:FBbt_00052793"
<http://purl.obolibrary.org/obo/FBbt_00111164>	"VFB:FBbt_00111164"
<http://purl.obolibrary.org/obo/FBbt_00110826>	"VFB:FBbt_00110826"
<http://purl.obolibrary.org/obo/FBbt_00001997>	"VFB:FBbt_00001997"
<http://purl.obolibrary.org/obo/FBbt_00050206>	"VFB:FBbt_00050206"
<http://purl.obolibrary.org/obo/FBbt_00002894>	"VFB:FBbt_00002894"
<http://purl.obolibrary.org/obo/FBbt_00049152>	"VFB:FBbt_00049152"
<http://purl.obolibrary.org/obo/FBbt_00001590>	"VFB:FBbt_00001590"
<http://purl.obolibrary.org/obo/FBbt_00100542>	"VFB:FBbt_00100542"
<http://purl.obolibrary.org/obo/FBbt_00052021>	"VFB:FBbt_00052021"
<http://purl.obolibrary.org/obo/FBbt_00051552>	"VFB:FBbt_00051552"
<http://purl.obolibrary.org/obo/FBbt_00047223>	"VFB:FBbt_00047223"
<http://purl.obolibrary.org/obo/FBbt_00110407>	"VFB:FBbt_00110407"
<http://purl.obolibrary.org/obo/FBbt_00007683>	"VFB:FBbt_00007683"
<http://purl.obolibrary.org/obo/FBbt_00050247>	"VFB:FBbt_00050247"
<http://purl.obolibrary.org/obo/FBbt_00047411>	"VFB:FBbt_00047411"
<http://purl.obolibrary.org/obo/FBbt_00001106>	"VFB:FBbt_00001106"
<http://purl.obolibrary.org/obo/FBbt_00110944>	"VFB:FBbt_00110944"
<http://purl.obolibrary.org/obo/FBbt_00007160>	"VFB:FBbt_00007160"
<http://purl.obolibrary.org/obo/FBbt_00048746>	"VFB:FBbt_00048746"
<http://purl.obolibrary.org/obo/FBbt_00110135>	"VFB:FBbt_00110135"
<http://purl.obolibrary.org/obo/FBbt_00100237>	"FlyBrain_NDB:10462"
<http://purl.obolibrary.org/obo/FBbt_00100237>	"VFB:FBbt_00100237"
<http://purl.obolibrary.org/obo/FBbt_00052803>	"VFB:FBbt_00052803"
<http://purl.obolibrary.org/obo/FBbt_00002087>	"VFB:FBbt_00002087"
<http://purl.obolibrary.org/obo/FBbt_00110086>	"VFB:FBbt_00110086"
<http://purl.obolibrary.org/obo/FBbt_00051247>	"VFB:FBbt_00051247"
<http://purl.obolibrary.org/obo/FBbt_00001463>	"VFB:FBbt_00001463"
<http://purl.obolibrary.org/obo/FBbt_00004433>	"VFB:FBbt_00004433"
<http://purl.obolibrary.org/obo/FBbt_00051014>	"VFB:FBbt_00051014"
<http://purl.obolibrary.org/obo/FBbt_00052531>	"VFB:FBbt_00052531"
<http://purl.obolibrary.org/obo/FBbt_00001373>	"VFB:FBbt_00001373"
<http://purl.obolibrary.org/obo/FBbt_00048787>	"VFB:FBbt_00048787"
<http://purl.obolibrary.org/obo/FBbt_00100278>	"VFB:FBbt_00100278"
<http://purl.obolibrary.org/obo/FBbt_00007145>	"UBERON:6007145"
<http://purl.obolibrary.org/obo/FBbt_00007145>	"VFB:FBbt_00007145"
<http://purl.obolibrary.org/obo/FBbt_00002630>	"VFB:FBbt_00002630"
<http://purl.obolibrary.org/obo/FBbt_00005723>	"VFB:FBbt_00005723"
<http://purl.obolibrary.org/obo/FBbt_00047628>	"VFB:FBbt_00047628"
<http://purl.obolibrary.org/obo/FBbt_00048319>	"VFB:FBbt_00048319"
<http://purl.obolibrary.org/obo/FBbt_00015063>	"larvalbrain_neuropil:487"
<http://purl.obolibrary.org/obo/FBbt_00015063>	"larvalbrain_neuropil:309"
<http://purl.obolibrary.org/obo/FBbt_00015063>	"VFB:FBbt_00015063"
<http://purl.obolibrary.org/obo/FBbt_00049826>	"VFB:FBbt_00049826"
<http://purl.obolibrary.org/obo/FBbt_00050129>	"VFB:FBbt_00050129"
<http://purl.obolibrary.org/obo/FBbt_00058082>	"VFB:FBbt_00058082"
<http://purl.obolibrary.org/obo/FBbt_00051636>	"VFB:FBbt_00051636"
<http://purl.obolibrary.org/obo/FBbt_00002364>	"VFB:FBbt_00002364"
<http://purl.obolibrary.org/obo/FBbt_00111093>	"VFB:FBbt_00111093"
<http://purl.obolibrary.org/obo/FBbt_00049302>	"VFB:FBbt_00049302"
<http://purl.obolibrary.org/obo/FBbt_00110798>	"VFB:FBbt_00110798"
<http://purl.obolibrary.org/obo/FBbt_00051364>	"VFB:FBbt_00051364"
<http://purl.obolibrary.org/obo/FBbt_00052297>	"VFB:FBbt_00052297"
<http://purl.obolibrary.org/obo/FBbt_00110391>	"VFB:FBbt_00110391"
<http://purl.obolibrary.org/obo/FBbt_00052873>	"VFB:FBbt_00052873"
<http://purl.obolibrary.org/obo/FBbt_00048193>	"VFB:FBbt_00048193"
<http://purl.obolibrary.org/obo/FBbt_00003732>	"FlyBrain_NDB:10118"
<http://purl.obolibrary.org/obo/FBbt_00003732>	"VFB:FBbt_00003732"
<http://purl.obolibrary.org/obo/FBbt_00100493>	"VFB:FBbt_00100493"
<http://purl.obolibrary.org/obo/FBbt_00051801>	"VFB:FBbt_00051801"
<http://purl.obolibrary.org/obo/FBbt_00051677>	"VFB:FBbt_00051677"
<http://purl.obolibrary.org/obo/FBbt_00002536>	"VFB:FBbt_00002536"
<http://purl.obolibrary.org/obo/FBbt_00053062>	"VFB:FBbt_00053062"
<http://purl.obolibrary.org/obo/FBbt_00052615>	"VFB:FBbt_00052615"
<http://purl.obolibrary.org/obo/FBbt_00004146>	"VFB:FBbt_00004146"
<http://purl.obolibrary.org/obo/FBbt_00007116>	"UBERON:6007116"
<http://purl.obolibrary.org/obo/FBbt_00047834>	"VFB:FBbt_00047834"
<http://purl.obolibrary.org/obo/FBbt_00002489>	"VFB:FBbt_00002489"
<http://purl.obolibrary.org/obo/FBbt_00110563>	"VFB:FBbt_00110563"
<http://purl.obolibrary.org/obo/FBbt_00047311>	"VFB:FBbt_00047311"
<http://purl.obolibrary.org/obo/FBbt_00002237>	"VFB:FBbt_00002237"
<http://purl.obolibrary.org/obo/FBbt_00049202>	"VFB:FBbt_00049202"
<http://purl.obolibrary.org/obo/FBbt_00067033>	"FlyBrain_NDB:10396"
<http://purl.obolibrary.org/obo/FBbt_00067033>	"DoOR:Or23a"
<http://purl.obolibrary.org/obo/FBbt_00067033>	"VFB:FBbt_00067033"
<http://purl.obolibrary.org/obo/FBbt_00111370>	"VFB:FBbt_00111370"
<http://purl.obolibrary.org/obo/FBbt_00051842>	"VFB:FBbt_00051842"
<http://purl.obolibrary.org/obo/FBbt_00110264>	"VFB:FBbt_00110264"
<http://purl.obolibrary.org/obo/FBbt_00002701>	"VFB:FBbt_00002701"
<http://purl.obolibrary.org/obo/FBbt_00047450>	"VFB:FBbt_00047450"
<http://purl.obolibrary.org/obo/FBbt_00002175>	"VFB:FBbt_00002175"
<http://purl.obolibrary.org/obo/FBbt_00052656>	"VFB:FBbt_00052656"
<http://purl.obolibrary.org/obo/FBbt_00111078>	"VFB:FBbt_00111078"
<http://purl.obolibrary.org/obo/FBbt_00004521>	"https://www.ento.csiro.au/biology/drosophila/melanogaster.html?clypeus"
<http://purl.obolibrary.org/obo/FBbt_00004521>	"UBERON:6004521"
<http://purl.obolibrary.org/obo/FBbt_00004496>	"https://www.ento.csiro.au/biology/drosophila/melanogaster.html?postgena"
<http://purl.obolibrary.org/obo/FBbt_00049015>	"VFB:FBbt_00049015"
<http://purl.obolibrary.org/obo/FBbt_00051031>	"VFB:FBbt_00051031"
<http://purl.obolibrary.org/obo/FBbt_00007233>	"UBERON:6007233"
<http://purl.obolibrary.org/obo/FBbt_00007233>	"VFB:FBbt_00007233"
<http://purl.obolibrary.org/obo/FBbt_00002802>	"VFB:FBbt_00002802"
<http://purl.obolibrary.org/obo/FBbt_00005762>	"VFB:FBbt_00005762"
<http://purl.obolibrary.org/obo/FBbt_00004506>	"UBERON:0003162"
<http://purl.obolibrary.org/obo/FBbt_00004506>	"VFB:FBbt_00004506"
<http://purl.obolibrary.org/obo/FBbt_00051724>	"VFB:FBbt_00051724"
<http://purl.obolibrary.org/obo/FBbt_00004910>	"CL:0000674"
<http://purl.obolibrary.org/obo/FBbt_00048609>	"VFB:FBbt_00048609"
<http://purl.obolibrary.org/obo/FBbt_20008293>	"VFB:FBbt_20008293"
<http://purl.obolibrary.org/obo/FBbt_00050099>	"VFB:FBbt_00050099"
<http://purl.obolibrary.org/obo/FBbt_00049365>	"VFB:FBbt_00049365"
<http://purl.obolibrary.org/obo/FBbt_00111049>	"FlyBrain_NDB:10245"
<http://purl.obolibrary.org/obo/FBbt_00111049>	"FlyBrain_NDB:10244"
<http://purl.obolibrary.org/obo/FBbt_00111049>	"VFB:FBbt_00111049"
<http://purl.obolibrary.org/obo/FBbt_00001287>	"VFB:FBbt_00001287"
<http://purl.obolibrary.org/obo/FBbt_00007106>	"VFB:FBbt_00007106"
<http://purl.obolibrary.org/obo/FBbt_00051765>	"VFB:FBbt_00051765"
<http://purl.obolibrary.org/obo/FBbt_00003771>	"FlyBrain_NDB:10084"
<http://purl.obolibrary.org/obo/FBbt_00003771>	"VFB:FBbt_00003771"
<http://purl.obolibrary.org/obo/FBbt_00048476>	"larvalbrain_axon_tract:29"
<http://purl.obolibrary.org/obo/FBbt_00048476>	"VFB:FBbt_00048476"
<http://purl.obolibrary.org/obo/FBbt_00052703>	"VFB:FBbt_00052703"
<http://purl.obolibrary.org/obo/FBbt_00002577>	"VFB:FBbt_00002577"
<http://purl.obolibrary.org/obo/FBbt_00002325>	"VFB:FBbt_00002325"
<http://purl.obolibrary.org/obo/FBbt_00047875>	"VFB:FBbt_00047875"
<http://purl.obolibrary.org/obo/FBbt_00001507>	"VFB:FBbt_00001507"
<http://purl.obolibrary.org/obo/FBbt_00051930>	"VFB:FBbt_00051930"
<http://purl.obolibrary.org/obo/FBbt_00002278>	"VFB:FBbt_00002278"
<http://purl.obolibrary.org/obo/FBbt_00110352>	"VFB:FBbt_00110352"
<http://purl.obolibrary.org/obo/FBbt_00059284>	"VFB:FBbt_00059284"
<http://purl.obolibrary.org/obo/FBbt_00004646>	"UBERON:6004646"
<http://purl.obolibrary.org/obo/FBbt_00051883>	"VFB:FBbt_00051883"
<http://purl.obolibrary.org/obo/FBbt_00003828>	"FlyBrain_NDB:10165"
<http://purl.obolibrary.org/obo/FBbt_00003828>	"VFB:FBbt_00003828"
<http://purl.obolibrary.org/obo/FBbt_00002742>	"VFB:FBbt_00002742"
<http://purl.obolibrary.org/obo/FBbt_00048289>	"larvalbrain_neuropil:557"
<http://purl.obolibrary.org/obo/FBbt_00048289>	"larvalbrain_neuropil:379"
<http://purl.obolibrary.org/obo/FBbt_00048289>	"VFB:FBbt_00048289"
<http://purl.obolibrary.org/obo/FBbt_00005170>	"VFB:FBbt_00005170"
<http://purl.obolibrary.org/obo/FBbt_00111166>	"VFB:FBbt_00111166"
<http://purl.obolibrary.org/obo/FBbt_00047665>	"VFB:FBbt_00047665"
<http://purl.obolibrary.org/obo/FBbt_00052697>	"VFB:FBbt_00052697"
<http://purl.obolibrary.org/obo/FBbt_00053499>	"VFB:FBbt_00053499"
<http://purl.obolibrary.org/obo/FBbt_00005936>	"VFB:FBbt_00005936"
<http://purl.obolibrary.org/obo/FBbt_00048593>	"VFB:FBbt_00048593"
<http://purl.obolibrary.org/obo/FBbt_00110659>	"VFB:FBbt_00110659"
