defined_class	defined_class_label	birth_notch	birth_notch_label	neuroblast	neuroblast_label	stage	stage_label	neurotransmitter	neurotransmitter_label	clone	clone_label	other_type	other_type_label	soma	soma_label	nb_label	other_synonyms	ito_lee	hartenstein	primary	secondary	reference	hartenstein_synonym_type	ito_lee_synonym_type	primary_synonym_type	secondary_synonym_type
FBbt:00100704	DPLm2 lineage neuron	FBbt:00005106	neuron	FBbt:00100606	neuroblast DPLm2									FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	DPLm2 lineage neuron		LHd2 lineage neuron	DPLm2 lineage neuron			FlyBase:FBrf0246460|doi:10.1101/2023.06.27.546055	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00100705	DPLcv lineage neuron	FBbt:00005106	neuron	FBbt:00100607	neuroblast DPLcv									FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	DPLcv lineage neuron			DPLcv lineage neuron				http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00100706	CP1 lineage neuron	FBbt:00005106	neuron	FBbt:00100608	neuroblast CP1									FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	CP1 lineage neuron		SMPpv2 lineage neuron	CP1 lineage neuron			doi:10.1101/2023.06.27.546055	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00100707	CP2 lineage neuron	FBbt:00005106	neuron	FBbt:00100609	neuroblast CP2									FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	CP2 lineage neuron		DL1 lineage neuron	CP2 lineage neuron			FlyBase:FBrf0246460|doi:10.1101/2023.06.27.546055|FlyBase:FBrf0223298	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00100708	CP3 lineage neuron	FBbt:00005106	neuron	FBbt:00100610	neuroblast CP3									FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	CP3 lineage neuron		DL2 lineage neuron	CP3 lineage neuron			FlyBase:FBrf0246460|doi:10.1101/2023.06.27.546055|FlyBase:FBrf0223298	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00100709	CP4 lineage neuron	FBbt:00005106	neuron	FBbt:00100611	neuroblast CP4									FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	CP4 lineage neuron		CLp2 lineage neuron	CP4 lineage neuron			doi:10.1101/2023.06.27.546055	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00100710	BLAv1 lineage neuron	FBbt:00005106	neuron	FBbt:00100612	neuroblast BLAv1									FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	BLAv1 lineage neuron		VLPl&d1 lineage neuron	BLAv1 lineage neuron			doi:10.1101/2023.06.27.546055|FlyBase:FBrf0223298	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00100711	BLAv2 lineage neuron	FBbt:00005106	neuron	FBbt:00100613	neuroblast BLAv2									FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	BLAv2 lineage neuron		VLPl2 lineage neuron	BLAv2 lineage neuron			FlyBase:FBrf0246460|doi:10.1101/2023.06.27.546055	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00100712	BLAd1 lineage neuron	FBbt:00005106	neuron	FBbt:00100614	neuroblast BLAd1									FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	BLAd1 lineage neuron		LHa1 lineage neuron	BLAd1 lineage neuron			FlyBase:FBrf0246460|doi:10.1101/2023.06.27.546055	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00100713	BLAd2 lineage neuron	FBbt:00005106	neuron	FBbt:00100615	neuroblast BLAd2									FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	BLAd2 lineage neuron		SIPa1 lineage neuron	BLAd2 lineage neuron			FlyBase:FBrf0246460|doi:10.1101/2023.06.27.546055	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00100714	BLAd3 lineage neuron	FBbt:00005106	neuron	FBbt:00100616	neuroblast BLAd3									FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	BLAd3 lineage neuron		SLPal3 lineage neuron	BLAd3 lineage neuron			doi:10.1101/2020.06.12.148775	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00100715	BLAd4 lineage neuron	FBbt:00005106	neuron	FBbt:00100617	neuroblast BLAd4									FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	BLAd4 lineage neuron			BLAd4 lineage neuron				http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00100716	BLAl1 lineage neuron	FBbt:00005106	neuron	FBbt:00100618	neuroblast BLAl1									FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	BLAl1 lineage neuron		SLPav1 lineage neuron	BLAl1 lineage neuron			doi:10.1101/2023.06.27.546055	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00100717	BLAvm lineage neuron	FBbt:00005106	neuron	FBbt:00100619	neuroblast BLAvm									FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	BLAvm lineage neuron		SLPa&l1 lineage neuron	BLAvm lineage neuron			doi:10.1101/2023.06.27.546055	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00100718	BLD1 lineage neuron	FBbt:00005106	neuron	FBbt:00100620	neuroblast BLD1									FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	BLD1 lineage neuron		LHl4 lineage neuron	BLD1 lineage neuron			FlyBase:FBrf0246460|doi:10.1101/2023.06.27.546055	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00100719	BLD2 lineage neuron	FBbt:00005106	neuron	FBbt:00100621	neuroblast BLD2									FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	BLD2 lineage neuron		SLPav2 lineage neuron	BLD2 lineage neuron			FlyBase:FBrf0246460|doi:10.1101/2023.06.27.546055	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00100720	BLD3 lineage neuron	FBbt:00005106	neuron	FBbt:00100622	neuroblast BLD3									FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	BLD3 lineage neuron		VLPl4 lineage neuron	BLD3 lineage neuron			doi:10.1101/2023.06.27.546055	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00100721	BLD4 lineage neuron	FBbt:00005106	neuron	FBbt:00100623	neuroblast BLD4									FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	BLD4 lineage neuron		LHl1 lineage neuron	BLD4 lineage neuron			FlyBase:FBrf0246460|doi:10.1101/2023.06.27.546055	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00100722	BLD5 lineage neuron	FBbt:00005106	neuron	FBbt:00050249	neuroblast BLD5									FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	BLD5 lineage neuron		VPNp1 lineage neuron	BLD5 lineage neuron			FlyBase:FBrf0246460|doi:10.1101/2023.06.27.546055	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00100723	BLP1 lineage neuron	FBbt:00005106	neuron	FBbt:00100625	neuroblast BLP1									FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	BLP1 lineage neuron		VPNp&v1 lineage neuron	BLP1 lineage neuron			FlyBase:FBrf0246460|doi:10.1101/2023.06.27.546055	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00100724	BLP2 lineage neuron	FBbt:00005106	neuron	FBbt:00100626	neuroblast BLP2									FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	BLP2 lineage neuron		VLPp1 lineage neuron	BLP2 lineage neuron			doi:10.1101/2023.06.27.546055	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00100725	BLP3 lineage neuron	FBbt:00005106	neuron	FBbt:00100627	neuroblast BLP3									FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	BLP3 lineage neuron			BLP3 lineage neuron				http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00100726	BLP4 lineage neuron	FBbt:00005106	neuron	FBbt:00100628	neuroblast BLP4									FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	BLP4 lineage neuron		LHp1 lineage neuron	BLP4 lineage neuron			FlyBase:FBrf0246460|doi:10.1101/2023.06.27.546055	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00100727	BLP5 lineage neuron	FBbt:00005106	neuron	FBbt:00100629	neuroblast BLP5									FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	BLP5 lineage neuron			BLP5 lineage neuron				http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00100728	BLVa1 lineage neuron	FBbt:00005106	neuron	FBbt:00100630	neuroblast BLVa1									FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	BLVa1 lineage neuron		LHa2 lineage neuron	BLVa1 lineage neuron			FlyBase:FBrf0246460|doi:10.1101/2023.06.27.546055	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00100729	BLVa2 lineage neuron	FBbt:00005106	neuron	FBbt:00100631	neuroblast BLVa2									FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	BLVa2 lineage neuron		LHa3 lineage neuron	BLVa2 lineage neuron			FlyBase:FBrf0246460|doi:10.1101/2023.06.27.546055	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00100730	BLVa3 lineage neuron	FBbt:00005106	neuron	FBbt:00100632	neuroblast BLVa3									FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	BLVa3 lineage neuron			BLVa3 lineage neuron				http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00100731	BLVp1 lineage neuron	FBbt:00005106	neuron	FBbt:00100633	neuroblast BLVp1									FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	BLVp1 lineage neuron		VLPl&p2 lineage neuron	BLVp1 lineage neuron			doi:10.1101/2023.06.27.546055	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00100734	DALv3 lineage neuron	FBbt:00005106	neuron	FBbt:00100645	neuroblast DALv3									FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	DALv3 lineage neuron		CREl1 lineage neuron	DALv3 lineage neuron			doi:10.1101/2023.06.27.546055	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00100736	BAmd2 lineage neuron	FBbt:00005106	neuron	FBbt:00100735	neuroblast BAmd2									FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	BAmd2 lineage neuron		WEDd2 lineage neuron	BAmd2 lineage neuron			doi:10.1101/2023.06.27.546055|FlyBase:FBrf0223298	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00100737	TRvm lineage neuron	FBbt:00005106	neuron	FBbt:00100574	neuroblast TRvm									FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	TRvm lineage neuron			TRvm lineage neuron				http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00110361	adult LHa4 lineage neuron	FBbt:00005106	neuron	FBbt:00110359	neuroblast LHa4	FBbt:00003004	adult			FBbt:00110360	adult LHa4 lineage clone			FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	adult LHa4 lineage neuron		adult LHa4 lineage neuron					http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00110370	adult SLPpm4 lineage neuron	FBbt:00005106	neuron	FBbt:00110368	neuroblast SLPpm4	FBbt:00003004	adult			FBbt:00110369	adult SLPpm4 lineage clone			FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	adult SLPpm4 lineage neuron		adult SLPpm4 lineage neuron					http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00110376	adult SMPpd2 lineage neuron	FBbt:00005106	neuron	FBbt:00110374	neuroblast DPLc6	FBbt:00003004	adult			FBbt:00110375	adult SMPpd2 lineage clone			FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	adult SMPpd2 lineage neuron		adult SMPpd2 lineage neuron	adult DPLc6 lineage neuron			doi:10.1101/2023.06.27.546055	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00110385	adult VPNd2 lineage neuron	FBbt:00005106	neuron	FBbt:00110383	neuroblast VPNd2	FBbt:00003004	adult			FBbt:00110384	adult VPNd2 lineage clone			FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	adult VPNd2 lineage neuron		adult VPNd2 lineage neuron					http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00110388	adult VPNd3 lineage neuron	FBbt:00005106	neuron	FBbt:00110386	neuroblast VPNd3	FBbt:00003004	adult			FBbt:00110387	adult VPNd3 lineage clone			FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	adult VPNd3 lineage neuron		adult VPNd3 lineage neuron					http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00110391	adult VPNd4 lineage neuron	FBbt:00005106	neuron	FBbt:00110389	neuroblast VPNd4	FBbt:00003004	adult			FBbt:00110390	adult VPNd4 lineage clone			FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	adult VPNd4 lineage neuron		adult VPNd4 lineage neuron					http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00110394	adult VPNp2 lineage neuron	FBbt:00005106	neuron	FBbt:00110392	neuroblast VPNp2	FBbt:00003004	adult			FBbt:00110393	adult VPNp2 lineage clone			FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	adult VPNp2 lineage neuron		adult VPNp2 lineage neuron					http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00110397	adult VPNp3 lineage neuron	FBbt:00005106	neuron	FBbt:00110395	neuroblast VPNp3	FBbt:00003004	adult			FBbt:00110396	adult VPNp3 lineage clone			FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	adult VPNp3 lineage neuron		adult VPNp3 lineage neuron					http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00110403	adult VPNv1 lineage neuron	FBbt:00005106	neuron	FBbt:00110401	neuroblast VPNv1	FBbt:00003004	adult			FBbt:00110402	adult VPNv1 lineage clone			FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	adult VPNv1 lineage neuron		adult VPNv1 lineage neuron					http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00110406	adult VPNv2 lineage neuron	FBbt:00005106	neuron	FBbt:00110404	neuroblast VPNv2	FBbt:00003004	adult			FBbt:00110405	adult VPNv2 lineage clone			FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	adult VPNv2 lineage neuron		adult VPNv2 lineage neuron					http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00110409	adult VPNv3 lineage neuron	FBbt:00005106	neuron	FBbt:00110407	neuroblast VPNv3	FBbt:00003004	adult			FBbt:00110408	adult VPNv3 lineage clone			FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	adult VPNv3 lineage neuron		adult VPNv3 lineage neuron					http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00110413	adult SMPad4 lineage neuron	FBbt:00005106	neuron	FBbt:00110411	neuroblast SMPad4	FBbt:00003004	adult			FBbt:00110412	adult SMPad4 lineage clone			FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	adult SMPad4 lineage neuron		adult SMPad4 lineage neuron					http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
FBbt:00110560	adult MBp2 lineage neuron	FBbt:00005106	neuron	FBbt:00110558	neuroblast MBp2	FBbt:00003004	adult			FBbt:00110559	adult MBp2 lineage clone			FBbt:00007114|FBbt:00005095	cell body rind of the central nervous system|brain	adult MBp2 lineage neuron		adult MBp2 lineage neuron	adult MBp2 lineage neuron			doi:10.1101/2023.06.27.546055	http://purl.obolibrary.org/obo/fbbt#HARTENSTEIN_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#ITO_LEE_BRAIN_LINEAGE	http://purl.obolibrary.org/obo/fbbt#PRIMARY_VNC_LINEAGE	http://purl.obolibrary.org/obo/fbbt#SECONDARY_VNC_LINEAGE
