symbol	FBbt_id	reference
CB3700	FBbt:20007130	FlyBase:FBrf0260535
CB3701	FBbt:20007131	FlyBase:FBrf0260535
CB3703	FBbt:20007132	FlyBase:FBrf0260535
CB3705	FBbt:20007133	FlyBase:FBrf0260535
CB3706	FBbt:20007134	FlyBase:FBrf0260535
CB3707	FBbt:20007135	FlyBase:FBrf0260535
CB3708	FBbt:20007136	FlyBase:FBrf0260535
CB3709	FBbt:20007137	FlyBase:FBrf0260535
CB3710	FBbt:20007138	FlyBase:FBrf0260535
CB3713	FBbt:20007139	FlyBase:FBrf0260535
CB3714	FBbt:20007140	FlyBase:FBrf0260535
CB3715	FBbt:20007141	FlyBase:FBrf0260535
CB3716	FBbt:20007142	FlyBase:FBrf0260535
CB3717	FBbt:20007143	FlyBase:FBrf0260535
CB3719	FBbt:20007144	FlyBase:FBrf0260535
CB3720	FBbt:20007145	FlyBase:FBrf0260535
CB3721	FBbt:20007146	FlyBase:FBrf0260535
CB3723	FBbt:20007147	FlyBase:FBrf0260535
CB3724	FBbt:20007148	FlyBase:FBrf0260535
CB3726	FBbt:20007149	FlyBase:FBrf0260535
CB3727	FBbt:20007150	FlyBase:FBrf0260535
CB3728	FBbt:20007151	FlyBase:FBrf0260535
CB3729	FBbt:20007152	FlyBase:FBrf0260535
CB3730	FBbt:20007153	FlyBase:FBrf0260535
CB3732	FBbt:20007155	FlyBase:FBrf0260535
CB3733	FBbt:20007156	FlyBase:FBrf0260535
CB3734	FBbt:20007157	FlyBase:FBrf0260535
CB3735	FBbt:20007158	FlyBase:FBrf0260535
CB3736	FBbt:20007159	FlyBase:FBrf0260535
CB3737	FBbt:20007160	FlyBase:FBrf0260535
CB3738	FBbt:20007161	FlyBase:FBrf0260535
CB3739	FBbt:20007162	FlyBase:FBrf0260535
CB3740	FBbt:20007163	FlyBase:FBrf0260535
CB3741	FBbt:20007164	FlyBase:FBrf0260535
CB3742	FBbt:20007165	FlyBase:FBrf0260535
CB3743	FBbt:20007166	FlyBase:FBrf0260535
CB3744	FBbt:20007167	FlyBase:FBrf0260535
CB3745	FBbt:20007168	FlyBase:FBrf0260535
CB3746	FBbt:20007169	FlyBase:FBrf0260535
CB3747	FBbt:20007170	FlyBase:FBrf0260535
CB3748	FBbt:20007171	FlyBase:FBrf0260535
CB3749	FBbt:20007172	FlyBase:FBrf0260535
CB3750	FBbt:20007173	FlyBase:FBrf0260535
CB3751	FBbt:20007174	FlyBase:FBrf0260535
CB3753	FBbt:20007175	FlyBase:FBrf0260535
CB3754	FBbt:20007176	FlyBase:FBrf0260535
CB3755	FBbt:20007177	FlyBase:FBrf0260535
CB3758	FBbt:20007178	FlyBase:FBrf0260535
CB3759	FBbt:20007179	FlyBase:FBrf0260535
CB3760	FBbt:20007180	FlyBase:FBrf0260535
CB3761	FBbt:20007181	FlyBase:FBrf0260535
CB3762	FBbt:20007182	FlyBase:FBrf0260535
CB3763	FBbt:20007183	FlyBase:FBrf0260535
CB3764	FBbt:20007184	FlyBase:FBrf0260535
CB3765	FBbt:20007185	FlyBase:FBrf0260535
CB3766	FBbt:20007186	FlyBase:FBrf0260535
CB3767	FBbt:20007187	FlyBase:FBrf0260535
CB3768	FBbt:20007188	FlyBase:FBrf0260535
CB3770	FBbt:20007189	FlyBase:FBrf0260535
CB3771	FBbt:20007190	FlyBase:FBrf0260535
CB3772	FBbt:20007191	FlyBase:FBrf0260535
CB3773	FBbt:20007192	FlyBase:FBrf0260535
CB3774	FBbt:20007193	FlyBase:FBrf0260535
CB3775	FBbt:20007194	FlyBase:FBrf0260535
CB3776	FBbt:20007195	FlyBase:FBrf0260535
CB3777	FBbt:20007196	FlyBase:FBrf0260535
CB3778	FBbt:20007197	FlyBase:FBrf0260535
CB3779	FBbt:20007198	FlyBase:FBrf0260535
CB3780	FBbt:20007199	FlyBase:FBrf0260535
CB3781	FBbt:20007200	FlyBase:FBrf0260535
CB3782	FBbt:20007201	FlyBase:FBrf0260535
CB3784	FBbt:20007202	FlyBase:FBrf0260535
CB3787	FBbt:20007204	FlyBase:FBrf0260535
CB3788	FBbt:20007205	FlyBase:FBrf0260535
CB3789	FBbt:20007206	FlyBase:FBrf0260535
CB3790	FBbt:20007207	FlyBase:FBrf0260535
CB3791	FBbt:20007208	FlyBase:FBrf0260535
CB3792	FBbt:20007209	FlyBase:FBrf0260535
CB3793	FBbt:20007210	FlyBase:FBrf0260535
CB3794	FBbt:20007211	FlyBase:FBrf0260535
CB3796	FBbt:20007213	FlyBase:FBrf0260535
CB3797	FBbt:20007214	FlyBase:FBrf0260535
CB3798	FBbt:20007215	FlyBase:FBrf0260535
CB3799	FBbt:20007216	FlyBase:FBrf0260535
CB3800	FBbt:20007217	FlyBase:FBrf0260535
CB3801	FBbt:20007218	FlyBase:FBrf0260535
CB3802	FBbt:20007219	FlyBase:FBrf0260535
CB3803	FBbt:20007220	FlyBase:FBrf0260535
CB3804	FBbt:20007221	FlyBase:FBrf0260535
CB3805	FBbt:20007222	FlyBase:FBrf0260535
CB3808	FBbt:20007223	FlyBase:FBrf0260535
CB3809	FBbt:20007224	FlyBase:FBrf0260535
CB3811	FBbt:20007226	FlyBase:FBrf0260535
CB3812	FBbt:20007227	FlyBase:FBrf0260535
CB3813	FBbt:00051879	FlyBase:FBrf0260565
CB3814	FBbt:20007229	FlyBase:FBrf0260535
CB3815	FBbt:20007230	FlyBase:FBrf0260535
CB3817	FBbt:20007232	FlyBase:FBrf0260535
MeLo9	FBbt:20007233	doi:10.1038/s41586-025-08746-0
Li14	FBbt:20007234	doi:10.1038/s41586-025-08746-0
CB3820	FBbt:20007235	FlyBase:FBrf0260535
CB3821	FBbt:20007236	FlyBase:FBrf0260535
CB3822	FBbt:20007237	FlyBase:FBrf0260535
CB3823	FBbt:20007238	FlyBase:FBrf0260535
CB3824	FBbt:20007239	FlyBase:FBrf0260535
CB3825	FBbt:20007240	FlyBase:FBrf0260535
Pm11	FBbt:20007242	doi:10.1038/s41586-025-08746-0
CB3828	FBbt:20007243	FlyBase:FBrf0260535
CB3829	FBbt:20007244	FlyBase:FBrf0260535
CB3830	FBbt:20007245	FlyBase:FBrf0260535
CB3831	FBbt:20007246	FlyBase:FBrf0260535
CB3832	FBbt:20007247	FlyBase:FBrf0260535
MeLo1	FBbt:20007248	doi:10.1038/s41586-025-08746-0
CB3834	FBbt:20007249	FlyBase:FBrf0260535
CB3835	FBbt:20007250	FlyBase:FBrf0260535
MeLo2	FBbt:20007251	doi:10.1038/s41586-025-08746-0
CB3837	FBbt:20007252	FlyBase:FBrf0260535
CB3838	FBbt:20007253	FlyBase:FBrf0260535
CB3839	FBbt:20007254	FlyBase:FBrf0260535
CB3840	FBbt:20007255	FlyBase:FBrf0260535
CB3841	FBbt:20007256	FlyBase:FBrf0260535
Mi19	FBbt:20007257	doi:10.1038/s41586-025-08746-0
CB3843	FBbt:20007258	FlyBase:FBrf0260535
CB3844	FBbt:20007259	FlyBase:FBrf0260535
CB3846	FBbt:20007261	FlyBase:FBrf0260535
Pm10	FBbt:20007262	doi:10.1038/s41586-025-08746-0
CB3848	FBbt:20007263	FlyBase:FBrf0260535
CB3849	FBbt:20007264	FlyBase:FBrf0260535
Pm7	FBbt:20007265	doi:10.1038/s41586-025-08746-0
CB3851	FBbt:20007266	FlyBase:FBrf0260535
CB3853	FBbt:20007268	FlyBase:FBrf0260535
Mi18	FBbt:20007269	doi:10.1038/s41586-025-08746-0
CB3855	FBbt:20007270	FlyBase:FBrf0260535
CB3858	FBbt:20007273	FlyBase:FBrf0260535
Tm37	FBbt:20007274	doi:10.1038/s41586-025-08746-0
cHIN	FBbt:00053079	FlyBase:FBrf0093764
CL001	FBbt:20000706	FlyBase:FBrf0246888
CL002	FBbt:20000707	FlyBase:FBrf0246888
CL003	FBbt:20000708	FlyBase:FBrf0246888
CL004	FBbt:20000709	FlyBase:FBrf0246888
CL005	FBbt:20000710	FlyBase:FBrf0246888
CL006	FBbt:20000711	FlyBase:FBrf0246888
CL007	FBbt:20000712	FlyBase:FBrf0246888
CL008	FBbt:20000713	FlyBase:FBrf0246888
CL009	FBbt:20000714	FlyBase:FBrf0246888
cL01	FBbt:20007275	FlyBase:FBrf0260535
CL010	FBbt:20000715	FlyBase:FBrf0246888
CL011	FBbt:20000716	FlyBase:FBrf0246888
CL012	FBbt:20000717	FlyBase:FBrf0246888
CL013	FBbt:20000718	FlyBase:FBrf0246888
CL014	FBbt:20000719	FlyBase:FBrf0246888
CL015	FBbt:20000720	FlyBase:FBrf0246888
CL016	FBbt:20000721	FlyBase:FBrf0246888
CL017	FBbt:20000722	FlyBase:FBrf0246888
CL018	FBbt:20000723	FlyBase:FBrf0246888
CL019	FBbt:20000724	FlyBase:FBrf0246888
CL020	FBbt:20000725	FlyBase:FBrf0246888
CL021	FBbt:20000726	FlyBase:FBrf0246888
CL022	FBbt:20000727	FlyBase:FBrf0246888
CL023	FBbt:20000728	FlyBase:FBrf0246888
CL024	FBbt:20000729	FlyBase:FBrf0246888
CL025	FBbt:20000730	FlyBase:FBrf0246888
CL026	FBbt:20000731	FlyBase:FBrf0246888
CL027	FBbt:20000732	FlyBase:FBrf0246888
CL028	FBbt:20000733	FlyBase:FBrf0246888
CL029	FBbt:20000734	FlyBase:FBrf0246888
cL02a	FBbt:20007276	FlyBase:FBrf0260535
cL02b	FBbt:20007277	FlyBase:FBrf0260535
cL03	FBbt:20007278	FlyBase:FBrf0260535
CL030	FBbt:20000735	FlyBase:FBrf0246888
CL031	FBbt:20000736	FlyBase:FBrf0246888
CL032	FBbt:20000737	FlyBase:FBrf0246888
LoVC22	FBbt:20000738	doi:10.1038/s41586-025-08746-0
CL034	FBbt:20000739	FlyBase:FBrf0246888
CL035	FBbt:20000740	FlyBase:FBrf0246888
CL036	FBbt:20000741	FlyBase:FBrf0246888
CL037	FBbt:20000742	FlyBase:FBrf0246888
CL038	FBbt:20000743	FlyBase:FBrf0246888
CL039	FBbt:20000744	FlyBase:FBrf0246888
LoVC19	FBbt:20007279	doi:10.1038/s41586-025-08746-0
CL040	FBbt:20000745	FlyBase:FBrf0246888
CL041	FBbt:20000746	FlyBase:FBrf0246888
CL042	FBbt:20000747	FlyBase:FBrf0246888
CL043	FBbt:20000748	FlyBase:FBrf0246888
CL044	FBbt:20000749	FlyBase:FBrf0246888
CL045	FBbt:20000750	FlyBase:FBrf0246888
CL046	FBbt:20000751	FlyBase:FBrf0246888
CL047	FBbt:20000752	FlyBase:FBrf0246888
CL048	FBbt:20000753	FlyBase:FBrf0246888
CL049	FBbt:20000754	FlyBase:FBrf0246888
cL05	FBbt:20007280	FlyBase:FBrf0260535
CL050	FBbt:20000755	FlyBase:FBrf0246888
CL051	FBbt:20000756	FlyBase:FBrf0246888
CL052	FBbt:20000757	FlyBase:FBrf0246888
CL053	FBbt:20000758	FlyBase:FBrf0246888
CL054	FBbt:20000759	FlyBase:FBrf0246888
CL055	FBbt:20000760	FlyBase:FBrf0246888
CL056	FBbt:20000761	FlyBase:FBrf0246888
CL057	FBbt:20000762	FlyBase:FBrf0246888
CL058	FBbt:20000763	FlyBase:FBrf0246888
CL059	FBbt:20000764	FlyBase:FBrf0246888
cL06	FBbt:20007281	FlyBase:FBrf0260535
CL060	FBbt:20000765	FlyBase:FBrf0246888
CL061	FBbt:20000766	FlyBase:FBrf0246888
CL062	FBbt:20000767	FlyBase:FBrf0246888
CL063	FBbt:20000768	FlyBase:FBrf0246888
CL064	FBbt:20000769	FlyBase:FBrf0246888
CL065	FBbt:20000770	FlyBase:FBrf0246888
CL066	FBbt:20000771	FlyBase:FBrf0246888
CL067	FBbt:20000772	FlyBase:FBrf0246888
CL068	FBbt:20000773	FlyBase:FBrf0246888
CL069	FBbt:20000774	FlyBase:FBrf0246888
cL07	FBbt:20007282	FlyBase:FBrf0260535
CL070	FBbt:20000775	FlyBase:FBrf0246888
CL071	FBbt:20000776	FlyBase:FBrf0246888
CL072	FBbt:20000777	FlyBase:FBrf0246888
CL073	FBbt:20000778	FlyBase:FBrf0246888
CL074	FBbt:20000779	FlyBase:FBrf0246888
CL075	FBbt:20000780	FlyBase:FBrf0246888
CL076	FBbt:20000781	FlyBase:FBrf0246888
CL077	FBbt:20000782	FlyBase:FBrf0246888
CL078	FBbt:20000783	FlyBase:FBrf0246888
CL079	FBbt:20000784	FlyBase:FBrf0246888
LT35	FBbt:20007283	doi:10.1038/s41586-025-08746-0
CL080	FBbt:20000785	FlyBase:FBrf0246888
CL081	FBbt:20000786	FlyBase:FBrf0246888
CL082	FBbt:20000787	FlyBase:FBrf0246888
CL083	FBbt:20000788	FlyBase:FBrf0246888
CL084	FBbt:20000789	FlyBase:FBrf0246888
CL085	FBbt:20000790	FlyBase:FBrf0246888
CL086	FBbt:20000791	FlyBase:FBrf0246888
CL087	FBbt:20000792	FlyBase:FBrf0246888
CL088	FBbt:20000793	FlyBase:FBrf0246888
CL089	FBbt:20000794	FlyBase:FBrf0246888
cL09	FBbt:20007284	FlyBase:FBrf0260535
CL090	FBbt:20000795	FlyBase:FBrf0246888
CL091	FBbt:20000796	FlyBase:FBrf0246888
CL092	FBbt:20000797	FlyBase:FBrf0246888
CL093	FBbt:20000798	FlyBase:FBrf0246888
CL094	FBbt:20000799	FlyBase:FBrf0246888
CL095	FBbt:20000800	FlyBase:FBrf0246888
CL096	FBbt:20000801	FlyBase:FBrf0246888
CL097	FBbt:20000802	FlyBase:FBrf0246888
CL098	FBbt:20000803	FlyBase:FBrf0246888
CL099	FBbt:20000804	FlyBase:FBrf0246888
cL10	FBbt:20007285	FlyBase:FBrf0260535
CL100	FBbt:20000805	FlyBase:FBrf0246888
CL101	FBbt:20000806	FlyBase:FBrf0246888
CL102	FBbt:20000807	FlyBase:FBrf0246888
CL103	FBbt:20000808	FlyBase:FBrf0246888
CL104	FBbt:20000809	FlyBase:FBrf0246888
CL105	FBbt:20000810	FlyBase:FBrf0246888
CL106	FBbt:20000811	FlyBase:FBrf0246888
CL107	FBbt:20000812	FlyBase:FBrf0246888
CL108	FBbt:20000813	FlyBase:FBrf0246888
CL109	FBbt:20000814	FlyBase:FBrf0246888
CL110	FBbt:20000815	FlyBase:FBrf0246888
CL111	FBbt:20000816	FlyBase:FBrf0246888
CL112	FBbt:20000817	FlyBase:FBrf0246888
CL113	FBbt:20000818	FlyBase:FBrf0246888
CL114	FBbt:20000819	FlyBase:FBrf0246888
CL115	FBbt:20000820	FlyBase:FBrf0246888
CL116	FBbt:20000821	FlyBase:FBrf0246888
CL117	FBbt:20000822	FlyBase:FBrf0246888
CL118	FBbt:20000823	FlyBase:FBrf0246888
CL119	FBbt:20000824	FlyBase:FBrf0246888
CL120	FBbt:20000825	FlyBase:FBrf0246888
CL121	FBbt:20000826	FlyBase:FBrf0246888
CL122	FBbt:20000827	FlyBase:FBrf0246888
CL123	FBbt:20000828	FlyBase:FBrf0246888
CL124	FBbt:20000829	FlyBase:FBrf0246888
CL125	FBbt:20000830	FlyBase:FBrf0246888
CL126	FBbt:20000831	FlyBase:FBrf0246888
CL127	FBbt:20000832	FlyBase:FBrf0246888
CL128	FBbt:20000833	FlyBase:FBrf0246888
CL129	FBbt:20000834	FlyBase:FBrf0246888
CL130	FBbt:20000835	FlyBase:FBrf0246888
CL131	FBbt:20000836	FlyBase:FBrf0246888
CL132	FBbt:20000837	FlyBase:FBrf0246888
CL133	FBbt:20000838	FlyBase:FBrf0246888
CL134	FBbt:20000839	FlyBase:FBrf0246888
CL135	FBbt:20000840	FlyBase:FBrf0246888
CL136	FBbt:20000841	FlyBase:FBrf0246888
CL137	FBbt:20000842	FlyBase:FBrf0246888
CL138	FBbt:20000843	FlyBase:FBrf0246888
CL139	FBbt:20000844	FlyBase:FBrf0246888
CL140	FBbt:20000845	FlyBase:FBrf0246888
CL141	FBbt:20000846	FlyBase:FBrf0246888
CL142	FBbt:20000847	FlyBase:FBrf0246888
CL143	FBbt:20000848	FlyBase:FBrf0246888
CL144	FBbt:20000849	FlyBase:FBrf0246888
CL145	FBbt:20000850	FlyBase:FBrf0246888
CL146	FBbt:20000851	FlyBase:FBrf0246888
CL147	FBbt:20000852	FlyBase:FBrf0246888
CL148	FBbt:20000853	FlyBase:FBrf0246888
CL149	FBbt:20000854	FlyBase:FBrf0246888
CL150	FBbt:20000855	FlyBase:FBrf0246888
CL151	FBbt:20000856	FlyBase:FBrf0246888
CL152	FBbt:20000857	FlyBase:FBrf0246888
CL153	FBbt:20000858	FlyBase:FBrf0246888
CL154	FBbt:20000859	FlyBase:FBrf0246888
CL155	FBbt:20000860	FlyBase:FBrf0246888
CL156	FBbt:20000861	FlyBase:FBrf0246888
CL157	FBbt:20000862	FlyBase:FBrf0246888
CL158	FBbt:20000863	FlyBase:FBrf0246888
CL159	FBbt:20000864	FlyBase:FBrf0246888
CL160	FBbt:20000865	FlyBase:FBrf0246888
CL161	FBbt:20000866	FlyBase:FBrf0246888
CL162	FBbt:20000867	FlyBase:FBrf0246888
CL163	FBbt:20000868	FlyBase:FBrf0246888
CL164	FBbt:20000869	FlyBase:FBrf0246888
CL165	FBbt:20000870	FlyBase:FBrf0246888
CL166	FBbt:20000871	FlyBase:FBrf0246888
CL167	FBbt:20000872	FlyBase:FBrf0246888
CL168	FBbt:20000873	FlyBase:FBrf0246888
CL169	FBbt:20000874	FlyBase:FBrf0246888
CL170	FBbt:20000875	FlyBase:FBrf0246888
CL171	FBbt:20000876	FlyBase:FBrf0246888
CL172	FBbt:20000877	FlyBase:FBrf0246888
CL173	FBbt:20000878	FlyBase:FBrf0246888
CL174	FBbt:20000879	FlyBase:FBrf0246888
CL175	FBbt:20000880	FlyBase:FBrf0246888
CL176	FBbt:20000881	FlyBase:FBrf0246888
CL177	FBbt:20000882	FlyBase:FBrf0246888
CL178	FBbt:20000883	FlyBase:FBrf0246888
CL179	FBbt:20000884	FlyBase:FBrf0246888
CL180	FBbt:20000885	FlyBase:FBrf0246888
CL181	FBbt:20000886	FlyBase:FBrf0246888
CL182	FBbt:20000887	FlyBase:FBrf0246888
CL183	FBbt:20000888	FlyBase:FBrf0246888
CL184	FBbt:20000889	FlyBase:FBrf0246888
CL185	FBbt:20000890	FlyBase:FBrf0246888
CL186	FBbt:20000891	FlyBase:FBrf0246888
CL187	FBbt:20000892	FlyBase:FBrf0246888
CL188	FBbt:20000893	FlyBase:FBrf0246888
CL189	FBbt:20000894	FlyBase:FBrf0246888
CL190	FBbt:20000895	FlyBase:FBrf0246888
CL191	FBbt:20000896	FlyBase:FBrf0246888
CL192	FBbt:20000897	FlyBase:FBrf0246888
CL193	FBbt:20000898	FlyBase:FBrf0246888
CL194	FBbt:20000899	FlyBase:FBrf0246888
CL195	FBbt:20000900	FlyBase:FBrf0246888
CL196	FBbt:20000901	FlyBase:FBrf0246888
CL197	FBbt:20000902	FlyBase:FBrf0246888
CL198	FBbt:20000903	FlyBase:FBrf0246888
CL199	FBbt:20000904	FlyBase:FBrf0246888
CL200	FBbt:20000905	FlyBase:FBrf0246888
CL201	FBbt:20000906	FlyBase:FBrf0246888
CL202	FBbt:20000907	FlyBase:FBrf0246888
CL203	FBbt:20000908	FlyBase:FBrf0246888
CL204	FBbt:20000909	FlyBase:FBrf0246888
CL205	FBbt:20000910	FlyBase:FBrf0246888
CL206	FBbt:20000911	FlyBase:FBrf0246888
CL207	FBbt:20000912	FlyBase:FBrf0246888
CL208	FBbt:20000913	FlyBase:FBrf0246888
CL209	FBbt:20000914	FlyBase:FBrf0246888
CL210	FBbt:20000915	FlyBase:FBrf0246888
CL211	FBbt:20000916	FlyBase:FBrf0246888
CL212	FBbt:20000917	FlyBase:FBrf0246888
CL213	FBbt:20000918	FlyBase:FBrf0246888
CL214	FBbt:20000919	FlyBase:FBrf0246888
CL215	FBbt:20000920	FlyBase:FBrf0246888
CL216	FBbt:20000921	FlyBase:FBrf0246888
CL217	FBbt:20000922	FlyBase:FBrf0246888
CL218	FBbt:20000923	FlyBase:FBrf0246888
CL219	FBbt:20000924	FlyBase:FBrf0246888
CL220	FBbt:20000925	FlyBase:FBrf0246888
CL221	FBbt:20000926	FlyBase:FBrf0246888
CL222	FBbt:20000927	FlyBase:FBrf0246888
CL223	FBbt:20000928	FlyBase:FBrf0246888
CL224	FBbt:20000929	FlyBase:FBrf0246888
CL225	FBbt:20000930	FlyBase:FBrf0246888
CL226	FBbt:20000931	FlyBase:FBrf0246888
CL227	FBbt:20000932	FlyBase:FBrf0246888
CL228	FBbt:20000933	FlyBase:FBrf0246888
CL229	FBbt:20000934	FlyBase:FBrf0246888
CL230	FBbt:20000935	FlyBase:FBrf0246888
CL231	FBbt:20000936	FlyBase:FBrf0246888
CL232	FBbt:20000937	FlyBase:FBrf0246888
CL233	FBbt:20000938	FlyBase:FBrf0246888
CL234	FBbt:20000939	FlyBase:FBrf0246888
CL235	FBbt:20000940	FlyBase:FBrf0246888
CL236	FBbt:20000941	FlyBase:FBrf0246888
CL237	FBbt:20000942	FlyBase:FBrf0246888
CL238	FBbt:20000943	FlyBase:FBrf0246888
CL239	FBbt:20000944	FlyBase:FBrf0246888
CL240	FBbt:20000945	FlyBase:FBrf0246888
CL241	FBbt:20000946	FlyBase:FBrf0246888
CL242	FBbt:20000947	FlyBase:FBrf0246888
CL243	FBbt:20000948	FlyBase:FBrf0246888
CL244	FBbt:20000949	FlyBase:FBrf0246888
CL245	FBbt:20000950	FlyBase:FBrf0246888
CL246	FBbt:20000951	FlyBase:FBrf0246888
CL247	FBbt:20000952	FlyBase:FBrf0246888
CL248	FBbt:20000953	FlyBase:FBrf0246888
CL249	FBbt:20000954	FlyBase:FBrf0246888
CL250	FBbt:20000955	FlyBase:FBrf0246888
CL251	FBbt:20000956	FlyBase:FBrf0246888
CL252	FBbt:20000957	FlyBase:FBrf0246888
CL253	FBbt:20000958	FlyBase:FBrf0246888
CL254	FBbt:20000959	FlyBase:FBrf0246888
CL255	FBbt:20000960	FlyBase:FBrf0246888
CL256	FBbt:20000961	FlyBase:FBrf0246888
CL257	FBbt:20000962	FlyBase:FBrf0246888
CL258	FBbt:20000963	FlyBase:FBrf0246888
CL259	FBbt:20000964	FlyBase:FBrf0246888
CL260	FBbt:20000965	FlyBase:FBrf0246888
CL261	FBbt:20000966	FlyBase:FBrf0246888
CL262	FBbt:20000967	FlyBase:FBrf0246888
CL263	FBbt:20000968	FlyBase:FBrf0246888
CL264	FBbt:20000969	FlyBase:FBrf0246888
CL265	FBbt:20000970	FlyBase:FBrf0246888
CL266	FBbt:20000971	FlyBase:FBrf0246888
CL267	FBbt:20000972	FlyBase:FBrf0246888
CL268	FBbt:20000973	FlyBase:FBrf0246888
CL269	FBbt:20000974	FlyBase:FBrf0246888
CL270	FBbt:20000975	FlyBase:FBrf0246888
CL271	FBbt:20000976	FlyBase:FBrf0246888
CL272	FBbt:20000977	FlyBase:FBrf0246888
CL273	FBbt:20000978	FlyBase:FBrf0246888
CL274	FBbt:20000979	FlyBase:FBrf0246888
CL275	FBbt:20000980	FlyBase:FBrf0246888
CL276	FBbt:20000981	FlyBase:FBrf0246888
CL277	FBbt:20000982	FlyBase:FBrf0246888
CL278	FBbt:20000983	FlyBase:FBrf0246888
CL279	FBbt:20000984	FlyBase:FBrf0246888
CL280	FBbt:20000985	FlyBase:FBrf0246888
LoVP56	FBbt:20000986	doi:10.1038/s41586-025-08746-0
CL282	FBbt:20000987	FlyBase:FBrf0246888
CL283	FBbt:20000988	FlyBase:FBrf0246888
CL284	FBbt:20000989	FlyBase:FBrf0246888
CL285	FBbt:20000990	FlyBase:FBrf0246888
CL286	FBbt:20000991	FlyBase:FBrf0246888
CL287	FBbt:20000992	FlyBase:FBrf0246888
CL288	FBbt:20000993	FlyBase:FBrf0246888
CL289	FBbt:20000994	FlyBase:FBrf0246888
CL290	FBbt:20000995	FlyBase:FBrf0246888
CL291	FBbt:20000996	FlyBase:FBrf0246888
CL292	FBbt:20000997	FlyBase:FBrf0246888
CL293	FBbt:20000998	FlyBase:FBrf0246888
CL294	FBbt:20000999	FlyBase:FBrf0246888
CL295	FBbt:20001000	FlyBase:FBrf0246888
CL296	FBbt:20001001	FlyBase:FBrf0246888
CL297	FBbt:20001002	FlyBase:FBrf0246888
CL298	FBbt:20001003	FlyBase:FBrf0246888
CL299	FBbt:20001004	FlyBase:FBrf0246888
CL300	FBbt:20001005	FlyBase:FBrf0246888
CL301	FBbt:20001006	FlyBase:FBrf0246888
CL302	FBbt:20001007	FlyBase:FBrf0246888
CL303	FBbt:20001008	FlyBase:FBrf0246888
CL304	FBbt:20001009	FlyBase:FBrf0246888
CL305	FBbt:20001010	FlyBase:FBrf0246888
CL306	FBbt:20001011	FlyBase:FBrf0246888
CL307	FBbt:20001012	FlyBase:FBrf0246888
CL308	FBbt:20001013	FlyBase:FBrf0246888
CL309	FBbt:20001014	FlyBase:FBrf0246888
CL310	FBbt:20001015	FlyBase:FBrf0246888
CL311	FBbt:20001016	FlyBase:FBrf0246888
CL312	FBbt:20001017	FlyBase:FBrf0246888
CL313	FBbt:20001018	FlyBase:FBrf0246888
CL314	FBbt:20001019	FlyBase:FBrf0246888
CL315	FBbt:20001020	FlyBase:FBrf0246888
CL316	FBbt:20001021	FlyBase:FBrf0246888
CL317	FBbt:20001022	FlyBase:FBrf0246888
CL318	FBbt:20001023	FlyBase:FBrf0246888
CL319	FBbt:20001024	FlyBase:FBrf0246888
CL320	FBbt:20001025	FlyBase:FBrf0246888
CL321	FBbt:20001026	FlyBase:FBrf0246888
CL322	FBbt:20001027	FlyBase:FBrf0246888
CL323	FBbt:20001028	FlyBase:FBrf0246888
CL324	FBbt:20001029	FlyBase:FBrf0246888
CL325	FBbt:20001030	FlyBase:FBrf0246888
CL326	FBbt:20001031	FlyBase:FBrf0246888
CL327	FBbt:20001032	FlyBase:FBrf0246888
CL328	FBbt:20001033	FlyBase:FBrf0246888
CL329	FBbt:20001034	FlyBase:FBrf0246888
CL330	FBbt:20001035	FlyBase:FBrf0246888
CL331	FBbt:20001036	FlyBase:FBrf0246888
CL332	FBbt:20001037	FlyBase:FBrf0246888
CL333	FBbt:20001038	FlyBase:FBrf0246888
CL334	FBbt:20001039	FlyBase:FBrf0246888
CL335	FBbt:20001040	FlyBase:FBrf0246888
CL336	FBbt:20001041	FlyBase:FBrf0246888
CL337	FBbt:20001042	FlyBase:FBrf0246888
CL338	FBbt:20001043	FlyBase:FBrf0246888
CL339	FBbt:20001044	FlyBase:FBrf0246888
CL340	FBbt:20001045	FlyBase:FBrf0246888
CL341	FBbt:20001046	FlyBase:FBrf0246888
CL342	FBbt:20001047	FlyBase:FBrf0246888
CL343	FBbt:20001048	FlyBase:FBrf0246888
CL344	FBbt:20001049	FlyBase:FBrf0246888
CL345	FBbt:20001050	FlyBase:FBrf0246888
CL346	FBbt:20001051	FlyBase:FBrf0246888
CL347	FBbt:20001052	FlyBase:FBrf0246888
CL348	FBbt:20001053	FlyBase:FBrf0246888
CL349	FBbt:20001054	FlyBase:FBrf0246888
CL350	FBbt:20001055	FlyBase:FBrf0246888
CL351	FBbt:20001056	FlyBase:FBrf0246888
CL352	FBbt:20001057	FlyBase:FBrf0246888
CL353	FBbt:20001058	FlyBase:FBrf0246888
CL354	FBbt:20001059	FlyBase:FBrf0246888
CL355	FBbt:20001060	FlyBase:FBrf0246888
CL356	FBbt:20001061	FlyBase:FBrf0246888
CL357	FBbt:20001062	FlyBase:FBrf0246888
OLVC4	FBbt:20001063	doi:10.1038/s41586-025-08746-0
CL359	FBbt:20001064	FlyBase:FBrf0246888
CL360	FBbt:20001065	FlyBase:FBrf0246888
CL361	FBbt:20001066	FlyBase:FBrf0246888
CL362	FBbt:20001067	FlyBase:FBrf0246888
