flow	super_class	cell_class	cell_sub_class	cell_type	hemibrain_type	specificity	FBbt_id	FBbt_name
intrinsic	central	CX	columnar		hDeltaH		FBbt:00052284	adult fan-shaped body horizontal delta neuron H
intrinsic	central	CX	columnar		hDeltaI		FBbt:00052285	adult fan-shaped body horizontal delta neuron I
intrinsic	central	CX	columnar		hDeltaJ		FBbt:00052286	adult fan-shaped body horizontal delta neuron J
intrinsic	central	CX	columnar		hDeltaK		FBbt:00052287	adult fan-shaped body horizontal delta neuron K
intrinsic	central	CX	columnar		hDeltaL		FBbt:00052288	adult fan-shaped body horizontal delta neuron L
intrinsic	central	CX	columnar		hDeltaM		FBbt:00052289	adult fan-shaped body horizontal delta neuron M
afferent	sensory	hygrosensory			HRN_VP1d		FBbt:00047226	adult hygrosensory neuron Ir40a VP1d
afferent	sensory	hygrosensory			HRN_VP1l		FBbt:00111336	adult thermosensory neuron Ir21a VP1l
afferent	sensory	hygrosensory			HRN_VP4		FBbt:00047225	adult hygrosensory neuron Ir40a VP4
afferent	sensory	hygrosensory			HRN_VP5		FBbt:00049659	adult hygrosensory neuron Ir68a VP5
intrinsic	visual_projection				HSE		FBbt:00003919	equatorial giant horizontal cell HSE
intrinsic	visual_projection				HSN		FBbt:00003918	dorsal giant horizontal cell HSN
intrinsic	visual_projection				HSS		FBbt:00003920	ventral giant horizontal cell HSS
intrinsic	central				IB005		FBbt:20001182	adult inferior bridge neuron 005
intrinsic	central				IB007		FBbt:20001184	adult inferior bridge neuron 007
intrinsic	central				IB008		FBbt:20001185	adult inferior bridge neuron 008
intrinsic	central				IB009		FBbt:20001186	adult inferior bridge neuron 009
intrinsic	central				IB010		FBbt:20001187	adult inferior bridge neuron 010
intrinsic	central				IB012		FBbt:20001189	adult inferior bridge neuron 012
intrinsic	central				IB015		FBbt:20001192	adult inferior bridge neuron 015
intrinsic	central				IB016		FBbt:20001193	adult inferior bridge neuron 016
intrinsic	central				IB017		FBbt:20001194	adult inferior bridge neuron 017
intrinsic	central				IB018		FBbt:20001195	adult inferior bridge neuron 018
intrinsic	central				IB020		FBbt:20001197	adult inferior bridge neuron 020
intrinsic	central				IB021		FBbt:20001198	adult inferior bridge neuron 021
intrinsic	central				IB022		FBbt:20001199	adult inferior bridge neuron 022
intrinsic	central				IB023		FBbt:20001200	adult inferior bridge neuron 023
intrinsic	central				IB024		FBbt:20001201	adult inferior bridge neuron 024
intrinsic	central				IB025		FBbt:20001202	adult inferior bridge neuron 025
intrinsic	central				IB026		FBbt:20001203	adult inferior bridge neuron 026
intrinsic	central				IB031		FBbt:20001208	adult inferior bridge neuron 031
intrinsic	central				IB032		FBbt:20001209	adult inferior bridge neuron 032
intrinsic	central				IB033,IB039		FBbt:20001210	adult inferior bridge neuron 033
intrinsic	central				IB038		FBbt:20001215	adult inferior bridge neuron 038
intrinsic	central				IB044		FBbt:20001221	adult inferior bridge neuron 044
intrinsic	central				IB045		FBbt:20001222	adult inferior bridge neuron 045
intrinsic	central				IB047		FBbt:20001224	adult inferior bridge neuron 047
intrinsic	central				IB048		FBbt:20001225	adult inferior bridge neuron 048
intrinsic	central				IB049		FBbt:20001226	adult inferior bridge neuron 049
intrinsic	central				IB050		FBbt:20001227	adult inferior bridge neuron 050
intrinsic	central				IB051		FBbt:20001228	adult inferior bridge neuron 051
intrinsic	central				IB058		FBbt:20001235	adult inferior bridge neuron 058
intrinsic	central				IB060		FBbt:20001237	adult inferior bridge neuron 060
intrinsic	central				IB061		FBbt:20001238	adult inferior bridge neuron 061
intrinsic	central				IB062		FBbt:20001239	adult inferior bridge neuron 062
intrinsic	central				IB064		FBbt:20001241	adult inferior bridge neuron 064
intrinsic	central				IB065		FBbt:20001242	adult inferior bridge neuron 065
intrinsic	central				IB066		FBbt:20001243	adult inferior bridge neuron 066
intrinsic	central				IB068		FBbt:20001245	adult inferior bridge neuron 068
intrinsic	central				IB069		FBbt:20001246	adult inferior bridge neuron 069
intrinsic	central				IB076		FBbt:20001253	adult inferior bridge neuron 076
intrinsic	central				IB084		FBbt:20001261	adult inferior bridge neuron 084
intrinsic	central				IB092		FBbt:20001269	adult inferior bridge neuron 092
intrinsic	central				IB093		FBbt:20001270	adult inferior bridge neuron 093
intrinsic	central				IB094		FBbt:20001271	adult inferior bridge neuron 094
intrinsic	central				IB095		FBbt:20001272	adult inferior bridge neuron 095
intrinsic	central				IB097		FBbt:20001274	adult inferior bridge neuron 097
intrinsic	central				IB110		FBbt:20001287	adult inferior bridge neuron 110
intrinsic	central				IB114		FBbt:20001291	adult inferior bridge neuron 114
intrinsic	central				IB115		FBbt:20001292	adult inferior bridge neuron 115
intrinsic	central				IB116		FBbt:20001293	adult inferior bridge neuron 116
intrinsic	central				IB117		FBbt:20001294	adult inferior bridge neuron 117
intrinsic	central				IB118		FBbt:20001295	adult inferior bridge neuron 118
intrinsic	central	CX			IbSpsP		FBbt:00111383	adult inferior bridge-superior posterior slope-protocerebral bridge neuron
intrinsic	central	ALLN			il3LN6		FBbt:00047710	antennal lobe local neuron 6
intrinsic	central	Kenyon_Cell			KCab-p		FBbt:00110931	alpha/beta posterior Kenyon cell
intrinsic	central	Kenyon_Cell			KCg-d		FBbt:00110932	gamma dorsal Kenyon cell
intrinsic	central	Kenyon_Cell			KCg-m		FBbt:00111061	gamma main Kenyon cell
intrinsic	central	Kenyon_Cell			KCg-s1		FBbt:00049787	gamma-s1 Kenyon cell
intrinsic	central	Kenyon_Cell			KCg-s2		FBbt:00049788	gamma-s2 Kenyon cell
intrinsic	central	Kenyon_Cell			KCg-s3		FBbt:00049831	gamma-s3 Kenyon cell
intrinsic	optic	bilateral			l-LNv		FBbt:00003763	l-LNv neuron
intrinsic	central	ALLN			l2LN19		FBbt:20003735	adult antennal lobe local neuron l2LN19
intrinsic	central	ALLN			l2LN20		FBbt:20003736	adult antennal lobe local neuron l2LN20
intrinsic	central	ALLN			l2LN21		FBbt:20003737	adult antennal lobe local neuron l2LN21
intrinsic	central	ALLN			l2LN22		FBbt:20003738	adult antennal lobe local neuron l2LN22
intrinsic	central	ALLN			l2LN23		FBbt:20003739	adult antennal lobe local neuron l2LN23
intrinsic	central				LAL001		FBbt:20001297	adult lateral accessory lobe neuron 001
intrinsic	central				LAL002		FBbt:20001298	adult lateral accessory lobe neuron 002
intrinsic	central				LAL003,LAL044		FBbt:20001299	adult lateral accessory lobe neuron 003
intrinsic	central				LAL004		FBbt:20001300	adult lateral accessory lobe neuron 004
intrinsic	central				LAL006		FBbt:20001302	adult lateral accessory lobe neuron 006
intrinsic	central				LAL007		FBbt:20001303	adult lateral accessory lobe neuron 007
intrinsic	central				LAL008		FBbt:20001304	adult lateral accessory lobe neuron 008
intrinsic	central				LAL009		FBbt:20001305	adult lateral accessory lobe neuron 009
intrinsic	central				LAL010		FBbt:20001306	adult lateral accessory lobe neuron 010
intrinsic	central				LAL011		FBbt:20001307	adult lateral accessory lobe neuron 011
intrinsic	central				LAL012		FBbt:20001308	adult lateral accessory lobe neuron 012
intrinsic	central				LAL013		FBbt:20001309	adult lateral accessory lobe neuron 013
intrinsic	central				LAL014		FBbt:20001310	adult lateral accessory lobe neuron 014
intrinsic	central				LAL015		FBbt:20001311	adult lateral accessory lobe neuron 015
intrinsic	central				LAL016		FBbt:20001312	adult lateral accessory lobe neuron 016
intrinsic	central				LAL017		FBbt:20001313	adult lateral accessory lobe neuron 017
intrinsic	central				LAL018		FBbt:20001314	adult lateral accessory lobe neuron 018
intrinsic	central				LAL019		FBbt:20001315	adult lateral accessory lobe neuron 019
intrinsic	central				LAL020		FBbt:20001316	adult lateral accessory lobe neuron 020
intrinsic	central				LAL021		FBbt:20001317	adult lateral accessory lobe neuron 021
intrinsic	central				LAL022		FBbt:20001318	adult lateral accessory lobe neuron 022
intrinsic	central				LAL023		FBbt:20001319	adult lateral accessory lobe neuron 023
intrinsic	central				LAL024		FBbt:20001320	adult lateral accessory lobe neuron 024
intrinsic	central				LAL026		FBbt:20001322	adult lateral accessory lobe neuron 026
intrinsic	central				LAL027		FBbt:20001323	adult lateral accessory lobe neuron 027
intrinsic	central				LAL028, LAL029		FBbt:20001324	adult lateral accessory lobe neuron 028
intrinsic	central				LAL031		FBbt:20001327	adult lateral accessory lobe neuron 031
intrinsic	central				LAL034		FBbt:20001330	adult lateral accessory lobe neuron 034
intrinsic	central				LAL035		FBbt:20001331	adult lateral accessory lobe neuron 035
intrinsic	central				LAL037		FBbt:20001333	adult lateral accessory lobe neuron 037
intrinsic	central				LAL038		FBbt:20001334	adult lateral accessory lobe neuron 038
intrinsic	central				LAL040		FBbt:20001336	adult lateral accessory lobe neuron 040
intrinsic	central				LAL042		FBbt:20001338	adult lateral accessory lobe neuron 042
intrinsic	central				LAL045		FBbt:20001341	adult lateral accessory lobe neuron 045
intrinsic	central				LAL046		FBbt:20001342	adult lateral accessory lobe neuron 046
intrinsic	central				LAL047		FBbt:20001343	adult lateral accessory lobe neuron 047
intrinsic	central				LAL049		FBbt:20001345	adult lateral accessory lobe neuron 049
intrinsic	central				LAL051		FBbt:20001347	adult lateral accessory lobe neuron 051
intrinsic	central				LAL052		FBbt:20001348	adult lateral accessory lobe neuron 052
intrinsic	central				LAL053		FBbt:20001349	adult lateral accessory lobe neuron 053
intrinsic	central				LAL054		FBbt:20001350	adult lateral accessory lobe neuron 054
intrinsic	central				LAL055		FBbt:20001351	adult lateral accessory lobe neuron 055
intrinsic	central				LAL056		FBbt:20001352	adult lateral accessory lobe neuron 056
intrinsic	central				LAL059		FBbt:20001355	adult lateral accessory lobe neuron 059
intrinsic	central				LAL064		FBbt:20001360	adult lateral accessory lobe neuron 064
intrinsic	central				LAL072		FBbt:20001368	adult lateral accessory lobe neuron 072
intrinsic	central				LAL073		FBbt:20001369	adult lateral accessory lobe neuron 073
intrinsic	central				LAL074,LAL084		FBbt:20001370	adult lateral accessory lobe neuron 074
intrinsic	central				LAL075		FBbt:20001371	adult lateral accessory lobe neuron 075
intrinsic	central				LAL076		FBbt:20001372	adult lateral accessory lobe neuron 076
intrinsic	central				LAL081		FBbt:20001377	adult lateral accessory lobe neuron 081
intrinsic	central				LAL082		FBbt:20001378	adult lateral accessory lobe neuron 082
intrinsic	central				LAL085		FBbt:20001381	adult lateral accessory lobe neuron 085
intrinsic	central				LAL086		FBbt:20001382	adult lateral accessory lobe neuron 086
intrinsic	central				LAL087		FBbt:20001383	adult lateral accessory lobe neuron 087
intrinsic	central				LAL088		FBbt:20001384	adult lateral accessory lobe neuron 088
intrinsic	central				LAL089		FBbt:20001385	adult lateral accessory lobe neuron 089
intrinsic	central				LAL090		FBbt:20001386	adult lateral accessory lobe neuron 090
intrinsic	central				LAL093		FBbt:20001389	adult lateral accessory lobe neuron 093
intrinsic	central				LAL094		FBbt:20001390	adult lateral accessory lobe neuron 094
intrinsic	central				LAL096,LAL097		FBbt:20001392	adult lateral accessory lobe neuron 096
intrinsic	central				LAL098		FBbt:20001394	adult lateral accessory lobe neuron 098
intrinsic	central				LAL099		FBbt:20001395	adult lateral accessory lobe neuron 099
intrinsic	central				LAL100		FBbt:20001396	adult lateral accessory lobe neuron 100
intrinsic	central				LAL101		FBbt:20001397	adult lateral accessory lobe neuron 101
intrinsic	central				LAL102		FBbt:20001398	adult lateral accessory lobe neuron 102
intrinsic	central				LAL103,LAL109		FBbt:20001399	adult lateral accessory lobe neuron 103
intrinsic	central				LAL104,LAL105		FBbt:20001400	adult lateral accessory lobe neuron 104
intrinsic	central				LAL110		FBbt:20001406	adult lateral accessory lobe neuron 110
intrinsic	central				LAL111,PS060		FBbt:20001407	adult lateral accessory lobe neuron 111
intrinsic	central				LAL112		FBbt:20001408	adult lateral accessory lobe neuron 112
intrinsic	central				LAL113		FBbt:20001409	adult lateral accessory lobe neuron 113
intrinsic	central				LAL114		FBbt:20001410	adult lateral accessory lobe neuron 114
intrinsic	central				LAL115		FBbt:20001411	adult lateral accessory lobe neuron 115
intrinsic	central				LAL116		FBbt:20001412	adult lateral accessory lobe neuron 116
intrinsic	central				LAL119		FBbt:20001415	adult lateral accessory lobe neuron 119
intrinsic	central				LAL121		FBbt:20001417	adult lateral accessory lobe neuron 121
intrinsic	central				LAL122		FBbt:20001418	adult lateral accessory lobe neuron 122
intrinsic	central				LAL123		FBbt:20001419	adult lateral accessory lobe neuron 123
intrinsic	central				LAL124		FBbt:20001420	adult lateral accessory lobe neuron 124
intrinsic	central				LAL125,LAL108		FBbt:20001421	adult lateral accessory lobe neuron 125
intrinsic	central				LAL126		FBbt:20001422	adult lateral accessory lobe neuron 126
intrinsic	central				LAL127		FBbt:20001423	adult lateral accessory lobe neuron 127
intrinsic	central				LAL128		FBbt:20001424	adult lateral accessory lobe neuron 128
intrinsic	central				LAL129		FBbt:20001425	adult lateral accessory lobe neuron 129
intrinsic	central				LAL130		FBbt:20001426	adult lateral accessory lobe neuron 130
intrinsic	central				LAL135		FBbt:20001431	adult lateral accessory lobe neuron 135
intrinsic	central				LAL137		FBbt:20001433	adult lateral accessory lobe neuron 137
intrinsic	central				LAL138		FBbt:20001434	adult wedge-bilateral lateral accessory lobe neuron
intrinsic	central				LAL139		FBbt:20001435	adult lateral accessory lobe neuron 139
intrinsic	central				LAL140		FBbt:20001436	adult lateral accessory lobe neuron 140
intrinsic	central				LAL141		FBbt:20001437	adult lateral accessory lobe neuron 141
intrinsic	central				LAL142		FBbt:20001438	adult lateral accessory lobe neuron 142
intrinsic	central				LAL143		FBbt:20001439	adult lateral accessory lobe neuron 143
intrinsic	central				LAL145		FBbt:20001441	adult lateral accessory lobe neuron 145
intrinsic	central				LAL146		FBbt:20001442	adult lateral accessory lobe neuron 146
intrinsic	central				LAL148		FBbt:20001444	adult lateral accessory lobe neuron 148
intrinsic	central				LAL149		FBbt:20001445	adult lateral accessory lobe neuron 149
intrinsic	central				LAL151		FBbt:20001447	adult lateral accessory lobe neuron 151
intrinsic	central				LAL152		FBbt:20001448	adult lateral accessory lobe neuron 152
intrinsic	central				LAL153		FBbt:20001449	adult lateral accessory lobe neuron 153
intrinsic	central				LAL154		FBbt:20001450	adult lateral accessory lobe neuron 154
intrinsic	central				LAL155		FBbt:20001451	adult lateral accessory lobe neuron 155
intrinsic	central				LAL157		FBbt:20001453	adult lateral accessory lobe neuron 157
intrinsic	central				LAL158		FBbt:20001454	adult lateral accessory lobe neuron 158
intrinsic	central				LAL159		FBbt:20001455	adult lateral accessory lobe neuron 159
intrinsic	central				LAL160,LAL161		FBbt:20001456	adult lateral accessory lobe neuron 160
intrinsic	central				LAL162		FBbt:20001458	adult lateral accessory lobe neuron 162
intrinsic	central				LAL163,LAL164		FBbt:20001459	adult lateral accessory lobe neuron 163
intrinsic	central				LAL165		FBbt:20001461	adult lateral accessory lobe neuron 165
intrinsic	central				LAL169		FBbt:20001465	adult lateral accessory lobe neuron 169
intrinsic	central				LAL170		FBbt:20001466	adult lateral accessory lobe neuron 170
intrinsic	central				LAL171,LAL172		FBbt:20001467	adult lateral accessory lobe neuron 171
intrinsic	central				LAL173,LAL174		FBbt:20001469	adult lateral accessory lobe neuron 173
intrinsic	central				LAL175		FBbt:20001471	adult lateral accessory lobe neuron 175
intrinsic	central				LAL176,LAL177		FBbt:20001472	adult lateral accessory lobe neuron 176
intrinsic	central				LAL180		FBbt:20001476	adult lateral accessory lobe neuron 180
intrinsic	central				LAL181		FBbt:20001477	adult lateral accessory lobe neuron 181
intrinsic	central				LAL182		FBbt:20001478	adult lateral accessory lobe neuron 182
intrinsic	central				LAL183		FBbt:20001479	adult lateral accessory lobe neuron 183
intrinsic	central				LAL184		FBbt:20001480	adult lateral accessory lobe neuron 184
intrinsic	central				LAL185		FBbt:20001481	adult lateral accessory lobe neuron 185
intrinsic	central				LAL186		FBbt:20001482	adult lateral accessory lobe neuron 186
intrinsic	central				LAL187		FBbt:20001483	adult lateral accessory lobe neuron 187
intrinsic	central				LAL188		FBbt:20001484	adult lateral accessory lobe neuron 188
intrinsic	central				LAL190		FBbt:20001486	adult lateral accessory lobe neuron 190
