systematicType	type	FBbt_id	FBbt_name	notes	mapping_ref	specificity
IN16B083	IN16B083	FBbt:20010145	adult IN16B083 neuron			
IN16B084	IN16B084	FBbt:20010146	adult IN16B084 neuron			
IN16B085	IN16B085	FBbt:20010147	adult IN16B085 neuron			
IN16B086	IN16B086	FBbt:20010148	adult IN16B086 neuron			
IN16B087	IN16B087	FBbt:20010149	adult IN16B087 neuron			
IN16B088	IN16B088	FBbt:20010150	adult IN16B088 neuron			
IN16B089	IN16B089	FBbt:20010151	adult IN16B089 neuron			
IN16B090	IN16B090	FBbt:20010152	adult IN16B090 neuron			
IN16B091	IN16B091	FBbt:20010153	adult IN16B091 neuron			
IN16B092	IN16B092	FBbt:20010154	adult IN16B092 neuron			
IN16B093	IN16B093	FBbt:20010155	adult IN16B093 neuron			
IN16B094	IN16B094	FBbt:20010156	adult IN16B094 neuron			
IN16B095	IN16B095	FBbt:20010157	adult IN16B095 neuron			
IN16B096	IN16B096	FBbt:20010158	adult IN16B096 neuron			
IN16B097	IN16B097	FBbt:20010159	adult IN16B097 neuron			
IN16B098	IN16B098	FBbt:20010160	adult IN16B098 neuron			
IN16B099	IN16B099	FBbt:20010161	adult IN16B099 neuron			
IN16B100	IN16B100	FBbt:20010162	adult IN16B100 neuron			
IN16B101	IN16B101	FBbt:20010163	adult IN16B101 neuron			
IN16B102	IN16B102	FBbt:20010164	adult IN16B102 neuron			
IN16B103	IN16B103	FBbt:20010165	adult IN16B103 neuron			
IN16B104	IN16B104	FBbt:20010166	adult IN16B104 neuron			
IN16B105	IN16B105	FBbt:20010167	adult IN16B105 neuron			
IN16B106	IN16B106	FBbt:20010168	adult IN16B106 neuron			
IN16B107	IN16B107	FBbt:20010169	adult IN16B107 neuron			
IN16B108	IN16B108	FBbt:20010170	adult IN16B108 neuron			
IN16B109	IN16B109	FBbt:20010171	adult IN16B109 neuron			
IN16B110	IN16B110	FBbt:20010172	adult IN16B110 neuron			
IN16B111	IN16B111	FBbt:20010173	adult IN16B111 neuron			
IN16B113	IN16B113	FBbt:20010174	adult IN16B113 neuron			
IN16B114	IN16B114	FBbt:20010175	adult IN16B114 neuron			
IN16B115	IN16B115	FBbt:20010176	adult IN16B115 neuron			
IN16B117	IN16B117	FBbt:20010177	adult IN16B117 neuron			
IN16B118	IN16B118	FBbt:20010178	adult IN16B118 neuron			
IN16B119	IN16B119	FBbt:20010179	adult IN16B119 neuron			
IN16B120	IN16B120	FBbt:20010180	adult IN16B120 neuron			
IN16B121	IN16B121	FBbt:20010181	adult IN16B121 neuron			
IN16B122	IN16B122	FBbt:20010182	adult IN16B122 neuron			
IN16B123	IN16B123	FBbt:20010183	adult IN16B123 neuron			
IN16B124	IN16B124	FBbt:20010184	adult IN16B124 neuron			
IN16B125	IN16B125	FBbt:20010185	adult IN16B125 neuron			
IN17A001	IN17A001	FBbt:20010186	adult IN17A001 neuron			
IN17A005	dMS2	FBbt:00111095	adult fruitless dMS2 neuron			parent_term
IN17A006	dMS2	FBbt:00111095	adult fruitless dMS2 neuron			parent_term
IN17A007	IN17A007	FBbt:20010187	adult IN17A007 neuron			
IN17A010	dMS2	FBbt:00111095	adult fruitless dMS2 neuron			parent_term
IN17A011	IN17A011	FBbt:20010188	adult IN17A011 neuron			
IN17A013	IN17A013	FBbt:20010189	adult IN17A013 neuron			
IN17A016	IN17A016	FBbt:20010190	adult IN17A016 neuron			
IN17A017	IN17A017	FBbt:20010191	adult IN17A017 neuron			
IN17A019	IN17A019	FBbt:20010192	adult IN17A019 neuron			
IN17A020	IN17A020	FBbt:20010193	adult IN17A020 neuron			
IN17A021	dMS2	FBbt:00111095	adult fruitless dMS2 neuron			parent_term
IN17A022	IN17A022	FBbt:20010194	adult IN17A022 neuron			
IN17A023	IN17A023	FBbt:20010195	adult IN17A023 neuron			
IN17A025	IN17A025	FBbt:20010196	adult IN17A025 neuron			
IN17A027	IN17A027	FBbt:20010197	adult IN17A027 neuron			
IN17A028	IN17A028	FBbt:20010198	adult IN17A028 neuron			
IN17A029	IN17A029	FBbt:20010199	adult IN17A029 neuron			
IN17A030	IN17A030	FBbt:20010200	adult IN17A030 neuron			
IN17A032	IN17A032	FBbt:20010201	adult IN17A032 neuron			
IN17A033	IN17A033	FBbt:20010202	adult IN17A033 neuron			
IN17A034	IN17A034	FBbt:20010203	adult IN17A034 neuron			
IN17A035	IN17A035	FBbt:20010204	adult IN17A035 neuron			
IN17A036	dMS2	FBbt:00111095	adult fruitless dMS2 neuron			parent_term
IN17A037	IN17A037	FBbt:20010205	adult IN17A037 neuron			
IN17A038	dMS2	FBbt:00111095	adult fruitless dMS2 neuron			parent_term
IN17A039	IN17A039	FBbt:20010206	adult IN17A039 neuron			
IN17A040	IN17A040	FBbt:20010207	adult IN17A040 neuron			
IN17A041	IN17A041	FBbt:20010208	adult IN17A041 neuron			
IN17A042	IN17A042	FBbt:20010209	adult IN17A042 neuron			
IN17A043	IN17A043	FBbt:20010210	adult IN17A043 neuron			
IN17A044	IN17A044	FBbt:20010211	adult IN17A044 neuron			
IN17A045	IN17A045	FBbt:20010212	adult IN17A045 neuron			
IN17A046	IN17A046	FBbt:20010213	adult IN17A046 neuron			
IN17A048	IN17A048	FBbt:20010214	adult IN17A048 neuron			
IN17A049	IN17A049	FBbt:20010215	adult IN17A049 neuron			
IN17A051	IN17A051	FBbt:20010216	adult IN17A051 neuron			
IN17A052	IN17A052	FBbt:20010217	adult IN17A052 neuron			
IN17A053	IN17A053	FBbt:20010218	adult IN17A053 neuron			
IN17A054	dMS2	FBbt:00111095	adult fruitless dMS2 neuron			parent_term
IN17A055	IN17A055	FBbt:20010219	adult IN17A055 neuron			
IN17A056	IN17A056	FBbt:20010220	adult IN17A056 neuron			
IN17A057	IN17A057	FBbt:20010221	adult IN17A057 neuron			
IN17A058	IN17A058	FBbt:20010222	adult IN17A058 neuron			
IN17A059	IN17A059	FBbt:20010223	adult IN17A059 neuron			
IN17A060	IN17A060	FBbt:20010224	adult IN17A060 neuron			
IN17A061	IN17A061	FBbt:20010225	adult IN17A061 neuron			
IN17A063	IN17A063	FBbt:20010226	adult IN17A063 neuron			
IN17A064	IN17A064	FBbt:20010227	adult IN17A064 neuron			
IN17A065	IN17A065	FBbt:20010228	adult IN17A065 neuron			
IN17A066	IN17A066	FBbt:20010229	adult IN17A066 neuron			
IN17A067	IN17A067	FBbt:20010230	adult IN17A067 neuron			
IN17A069	IN17A069	FBbt:20010231	adult IN17A069 neuron			
IN17A071	IN17A071	FBbt:20010232	adult IN17A071 neuron			
IN17A072	IN17A072	FBbt:20010233	adult IN17A072 neuron			
IN17A074	IN17A074	FBbt:20010234	adult IN17A074 neuron			
IN17A075	IN17A075	FBbt:20010235	adult IN17A075 neuron			
IN17A077	IN17A077	FBbt:20010236	adult IN17A077 neuron			
IN17A078	IN17A078	FBbt:20010237	adult IN17A078 neuron			
IN17A079	IN17A079	FBbt:20010238	adult IN17A079 neuron			
IN17A080	IN17A080	FBbt:20010239	adult IN17A080 neuron			
IN17A081	IN17A081	FBbt:20010240	adult IN17A081 neuron			
IN17A082	IN17A082	FBbt:20010241	adult IN17A082 neuron			
IN17A083	IN17A083	FBbt:20010242	adult IN17A083 neuron			
IN17A084	IN17A084	FBbt:20010243	adult IN17A084 neuron			
IN17A085	IN17A085	FBbt:20010244	adult IN17A085 neuron			
IN17A086	IN17A086	FBbt:20010245	adult IN17A086 neuron			
IN17A087	IN17A087	FBbt:20010246	adult IN17A087 neuron			
IN17A088	IN17A088	FBbt:20010247	adult IN17A088 neuron			
IN17A089	IN17A089	FBbt:20010248	adult IN17A089 neuron			
IN17A090	IN17A090	FBbt:20010249	adult IN17A090 neuron			
IN17A091	IN17A091	FBbt:20010250	adult IN17A091 neuron			
IN17A092	IN17A092	FBbt:20010251	adult IN17A092 neuron			
IN17A093	IN17A093	FBbt:20010252	adult IN17A093 neuron			
IN17A094	IN17A094	FBbt:20010253	adult IN17A094 neuron			
IN17A095	IN17A095	FBbt:20010254	adult IN17A095 neuron			
IN17A096	IN17A096	FBbt:20010255	adult IN17A096 neuron			
IN17A097	IN17A097	FBbt:20010256	adult IN17A097 neuron			
IN17A098	IN17A098	FBbt:20010257	adult IN17A098 neuron			
IN17A099	IN17A099	FBbt:20010258	adult IN17A099 neuron			
IN17A100	IN17A100	FBbt:20010259	adult IN17A100 neuron			
IN17A101	IN17A101	FBbt:20010260	adult IN17A101 neuron			
IN17A102	IN17A102	FBbt:20010261	adult IN17A102 neuron			
IN17A103	IN17A103	FBbt:20010262	adult IN17A103 neuron			
IN17A104	IN17A104	FBbt:20010263	adult IN17A104 neuron			
IN17A105	IN17A105	FBbt:20010264	adult IN17A105 neuron			
IN17A106	IN17A106	FBbt:20010265	adult IN17A106 neuron			
IN17A107	IN17A107	FBbt:20010266	adult IN17A107 neuron			
IN17A108	IN17A108	FBbt:20010267	adult IN17A108 neuron			
IN17A109	IN17A109	FBbt:20010268	adult IN17A109 neuron			
IN17A110	IN17A110	FBbt:20010269	adult IN17A110 neuron			
IN17A111	IN17A111	FBbt:20010270	adult IN17A111 neuron			
IN17A112	IN17A112	FBbt:00111095	adult fruitless dMS2 neuron			parent_term
IN17A113	IN17A113	FBbt:20010271	adult IN17A113 neuron			
IN17A114	IN17A114	FBbt:20010272	adult IN17A114 neuron			
IN17A115	IN17A115	FBbt:20010273	adult IN17A115 neuron			
IN17A116	IN17A116	FBbt:20010274	adult IN17A116 neuron			
IN17A117	IN17A117	FBbt:20010275	adult IN17A117 neuron			
IN17A118	IN17A118	FBbt:20010276	adult IN17A118 neuron			
IN17A119	IN17A119	FBbt:20010277	adult IN17A119 neuron			
IN17A120	IN17A120	FBbt:20010278	adult IN17A120 neuron			
IN17B001	IN17B001	FBbt:20010279	adult IN17B001 neuron			
IN17B003	IN17B003	FBbt:20010280	adult IN17B003 neuron			
IN17B004	IN17B004	FBbt:20010281	adult IN17B004 neuron			
IN17B006	IN17B006	FBbt:20010282	adult IN17B006 neuron			
IN17B008	IN17B008	FBbt:20010283	adult IN17B008 neuron			
IN17B010	IN17B010	FBbt:20010284	adult IN17B010 neuron			
IN17B014	IN17B014	FBbt:20010285	adult IN17B014 neuron			
IN17B015	IN17B015	FBbt:20010286	adult IN17B015 neuron			
IN18B005	IN18B005	FBbt:20010287	adult IN18B005 neuron			
IN18B006	IN18B006	FBbt:20010288	adult IN18B006 neuron			
IN18B008	IN18B008	FBbt:20010289	adult IN18B008 neuron			
IN18B009	IN18B009	FBbt:20010290	adult IN18B009 neuron			
IN18B010	GFC1	FBbt:00049597	giant fiber coupled neuron 1			parent_term
IN18B011	IN18B011	FBbt:20010291	adult IN18B011 neuron			
IN18B012	IN18B012	FBbt:20010292	adult IN18B012 neuron			
IN18B013	IN18B013	FBbt:20010293	adult IN18B013 neuron			
IN18B014	IN18B014	FBbt:20010294	adult IN18B014 neuron			
IN18B015	IN18B015	FBbt:20010295	adult IN18B015 neuron			
IN18B016	IN18B016	FBbt:20010296	adult IN18B016 neuron			
IN18B017	IN18B017	FBbt:20010297	adult IN18B017 neuron			
IN18B018	IN18B018	FBbt:20010298	adult IN18B018 neuron			
IN18B020	IN18B020	FBbt:20010299	adult IN18B020 neuron			
IN18B021	IN18B021	FBbt:20010300	adult IN18B021 neuron			
IN18B024	GFC2	FBbt:00049598	giant fiber coupled neuron 2			parent_term
IN18B026	IN18B026	FBbt:20010301	adult IN18B026 neuron			
IN18B027	IN18B027	FBbt:20010302	adult IN18B027 neuron			
IN18B028	IN18B028	FBbt:20010303	adult IN18B028 neuron			
IN18B029	IN18B029	FBbt:20010304	adult IN18B029 neuron			
IN18B030	GFC2	FBbt:00049598	giant fiber coupled neuron 2			parent_term
IN18B031	IN18B031	FBbt:00052046	adult interneuron	overlap with GFC2?		flag
IN18B031	GFC2	FBbt:00049598	giant fiber coupled neuron 2			parent_term
IN18B032	IN18B032	FBbt:20010305	adult IN18B032 neuron			
IN18B033	IN18B033	FBbt:20010306	adult IN18B033 neuron			
IN18B034	IN18B034	FBbt:20010307	adult IN18B034 neuron			
IN18B035	IN18B035	FBbt:20010308	adult IN18B035 neuron			
IN18B036	IN18B036	FBbt:20010309	adult IN18B036 neuron			
IN18B037	IN18B037	FBbt:20010310	adult IN18B037 neuron			
IN18B038	IN18B038	FBbt:20010311	adult IN18B038 neuron			
IN18B039	IN18B039	FBbt:20010312	adult IN18B039 neuron			
IN18B040	IN18B040	FBbt:20010313	adult IN18B040 neuron			
IN18B041	IN18B041	FBbt:20010314	adult IN18B041 neuron			
IN18B042	IN18B042	FBbt:20010315	adult IN18B042 neuron			
IN18B043	IN18B043	FBbt:20010316	adult IN18B043 neuron			
IN18B044	IN18B044	FBbt:20010317	adult IN18B044 neuron			
IN18B045	IN18B045	FBbt:20010318	adult IN18B045 neuron			
IN18B046	IN18B046	FBbt:20010319	adult IN18B046 neuron			
IN18B047	IN18B047	FBbt:20010320	adult IN18B047 neuron			
IN18B048	IN18B048	FBbt:20010321	adult IN18B048 neuron			
IN18B049	IN18B049	FBbt:20010322	adult IN18B049 neuron			
IN18B050	IN18B050	FBbt:20010323	adult IN18B050 neuron			
IN18B051	IN18B051	FBbt:20010324	adult IN18B051 neuron			
IN18B052	IN18B052	FBbt:20010325	adult IN18B052 neuron			
IN18B054	IN18B054	FBbt:20010326	adult IN18B054 neuron			
IN18B055	IN18B055	FBbt:20010327	adult IN18B055 neuron			
IN18B056	IN18B056	FBbt:20010328	adult IN18B056 neuron			
IN19A001	IN19A001	FBbt:20010329	adult IN19A001 neuron			
IN19A002	IN19A002	FBbt:20010330	adult IN19A002 neuron			
IN19A003	IN19A003	FBbt:20010331	adult IN19A003 neuron			
IN19A004	IN19A004	FBbt:20010332	adult IN19A004 neuron			
IN19A005	IN19A005	FBbt:20010333	adult IN19A005 neuron			
IN19A006	IN19A006	FBbt:20010334	adult IN19A006 neuron			
IN19A007	IN19A007	FBbt:20010335	adult IN19A007 neuron			
IN19A008	IN19A008	FBbt:20010336	adult IN19A008 neuron			
IN19A009	IN19A009	FBbt:20010337	adult IN19A009 neuron			
IN19A010	IN19A010	FBbt:20010338	adult IN19A010 neuron			
IN19A011	IN19A011	FBbt:20010339	adult IN19A011 neuron			
IN19A012	IN19A012	FBbt:20010340	adult IN19A012 neuron			
IN19A013	IN19A013	FBbt:20010341	adult IN19A013 neuron			
IN19A014	IN19A014	FBbt:20010342	adult IN19A014 neuron			
IN19A015	IN19A015	FBbt:20010343	adult IN19A015 neuron			
IN19A016	IN19A016	FBbt:20010344	adult IN19A016 neuron			
IN19A017	IN19A017	FBbt:20010345	adult IN19A017 neuron			
IN19A019	IN19A019	FBbt:20010346	adult IN19A019 neuron			
IN19A020	IN19A020	FBbt:20010347	adult IN19A020 neuron			
IN19A021	IN19A021	FBbt:20010348	adult IN19A021 neuron			
IN19A022	IN19A022	FBbt:20010349	adult IN19A022 neuron			
IN19A024	IN19A024	FBbt:20010350	adult IN19A024 neuron			
IN19A026	IN19A026	FBbt:20010351	adult IN19A026 neuron			
IN19A027	IN19A027	FBbt:20010352	adult IN19A027 neuron			
IN19A028	IN19A028	FBbt:20010353	adult IN19A028 neuron			
IN19A029	IN19A029	FBbt:20010354	adult IN19A029 neuron			
IN19A030	IN19A030	FBbt:20010355	adult IN19A030 neuron			
IN19A031	IN19A031	FBbt:20010356	adult IN19A031 neuron			
IN19A032	IN19A032	FBbt:20010357	adult IN19A032 neuron			
IN19A033	IN19A033	FBbt:20010358	adult IN19A033 neuron			
IN19A034	IN19A034	FBbt:20010359	adult IN19A034 neuron			
IN19A036	IN19A036	FBbt:20010360	adult IN19A036 neuron			
IN19A037	IN19A037	FBbt:20010361	adult IN19A037 neuron			
IN19A040	IN19A040	FBbt:20010362	adult IN19A040 neuron			
IN19A041	IN19A041	FBbt:20010363	adult IN19A041 neuron			
IN19A042	IN19A042	FBbt:20010364	adult IN19A042 neuron			
IN19A043	IN19A043	FBbt:20010365	adult IN19A043 neuron			
IN19A044	IN19A044	FBbt:20010366	adult IN19A044 neuron			
IN19A045	IN19A045	FBbt:20010367	adult IN19A045 neuron			
IN19A046	IN19A046	FBbt:20010368	adult IN19A046 neuron			
IN19A047	IN19A047	FBbt:20010369	adult IN19A047 neuron			
IN19A048	IN19A048	FBbt:20010370	adult IN19A048 neuron			
IN19A049	IN19A049	FBbt:20010371	adult IN19A049 neuron			
IN19A050	IN19A050	FBbt:20010372	adult IN19A050 neuron			
IN19A051	IN19A051	FBbt:20010373	adult IN19A051 neuron			
IN19A052	IN19A052	FBbt:20010374	adult IN19A052 neuron			
IN19A053	IN19A053	FBbt:20010375	adult IN19A053 neuron			
IN19A054	IN19A054	FBbt:20010376	adult IN19A054 neuron			
IN19A055	IN19A055	FBbt:20010377	adult IN19A055 neuron			
IN19A056	IN19A056	FBbt:20010378	adult IN19A056 neuron			
IN19A057	IN19A057	FBbt:20010379	adult IN19A057 neuron			
IN19A058	IN19A058	FBbt:20010380	adult IN19A058 neuron			
IN19A059	IN19A059	FBbt:20010381	adult IN19A059 neuron			
IN19A060	IN19A060	FBbt:20010382	adult IN19A060 neuron			
IN19A061	IN19A061	FBbt:20010383	adult IN19A061 neuron			
IN19A062	IN19A062	FBbt:20010384	adult IN19A062 neuron			
IN19A063	IN19A063	FBbt:20010385	adult IN19A063 neuron			
IN19A064	IN19A064	FBbt:20010386	adult IN19A064 neuron			
IN19A065	IN19A065	FBbt:20010387	adult IN19A065 neuron			
IN19A067	IN19A067	FBbt:20010388	adult IN19A067 neuron			
IN19A068	IN19A068	FBbt:20010389	adult IN19A068 neuron			
IN19A069	IN19A069	FBbt:20010390	adult IN19A069 neuron			
IN19A070	IN19A070	FBbt:20010391	adult IN19A070 neuron			
IN19A071	IN19A071	FBbt:20010392	adult IN19A071 neuron			
IN19A072	IN19A072	FBbt:20010393	adult IN19A072 neuron			
IN19A073	IN19A073	FBbt:20010394	adult IN19A073 neuron			
IN19A074	IN19A074	FBbt:20010395	adult IN19A074 neuron			
IN19A076	IN19A076	FBbt:20010396	adult IN19A076 neuron			
IN19A077	IN19A077	FBbt:20010397	adult IN19A077 neuron			
IN19A079	IN19A079	FBbt:20010398	adult IN19A079 neuron			
IN19A080	IN19A080	FBbt:20010399	adult IN19A080 neuron			
IN19A081	IN19A081	FBbt:20010400	adult IN19A081 neuron			
IN19A082	IN19A082	FBbt:20010401	adult IN19A082 neuron			
IN19A083	IN19A083	FBbt:20010402	adult IN19A083 neuron			
IN19A084	IN19A084	FBbt:20010403	adult IN19A084 neuron			
IN19A085	IN19A085	FBbt:20010404	adult IN19A085 neuron			
IN19A086	IN19A086	FBbt:20010405	adult IN19A086 neuron			
IN19A087	IN19A087	FBbt:20010406	adult IN19A087 neuron			
IN19A088	IN19A088	FBbt:20010407	adult IN19A088 neuron			
IN19A089	IN19A089	FBbt:20010408	adult IN19A089 neuron			
IN19A090	IN19A090	FBbt:20010409	adult IN19A090 neuron			
IN19A091	IN19A091	FBbt:20010410	adult IN19A091 neuron			
IN19A092	IN19A092	FBbt:20010411	adult IN19A092 neuron			
IN19A093	IN19A093	FBbt:20010412	adult IN19A093 neuron			
IN19A094	IN19A094	FBbt:20010413	adult IN19A094 neuron			
IN19A095	IN19A095	FBbt:20010414	adult IN19A095 neuron			
IN19A096	IN19A096	FBbt:20010415	adult IN19A096 neuron			
IN19A098	IN19A098	FBbt:20010416	adult IN19A098 neuron			
IN19A099	IN19A099	FBbt:20010417	adult IN19A099 neuron			
IN19A100	IN19A100	FBbt:20010418	adult IN19A100 neuron			
IN19A101	IN19A101	FBbt:20010419	adult IN19A101 neuron			
IN19A102	IN19A102	FBbt:20010420	adult IN19A102 neuron			
IN19A103	IN19A103	FBbt:20010421	adult IN19A103 neuron			
IN19A104	IN19A104	FBbt:20010422	adult IN19A104 neuron			
IN19A105	IN19A105	FBbt:20010423	adult IN19A105 neuron			
IN19A106	IN19A106	FBbt:20010424	adult IN19A106 neuron			
IN19A107	IN19A107	FBbt:20010425	adult IN19A107 neuron			
IN19A108	IN19A108	FBbt:20010426	adult IN19A108 neuron			
IN19A109	IN19A109	FBbt:20010427	adult IN19A109 neuron			
IN19A110	IN19A110	FBbt:20010428	adult IN19A110 neuron			
IN19A111	IN19A111	FBbt:20010429	adult IN19A111 neuron			
IN19A112	IN19A112	FBbt:20010430	adult IN19A112 neuron			
IN19A113	IN19A113	FBbt:20010431	adult IN19A113 neuron			
IN19A114	IN19A114	FBbt:20010432	adult IN19A114 neuron			
IN19A115	IN19A115	FBbt:20010433	adult IN19A115 neuron			
IN19A116	IN19A116	FBbt:20010434	adult IN19A116 neuron			
IN19A117	IN19A117	FBbt:20010435	adult IN19A117 neuron			
IN19A118	IN19A118	FBbt:20010436	adult IN19A118 neuron			
IN19A119	IN19A119	FBbt:20010437	adult IN19A119 neuron			
IN19A120	IN19A120	FBbt:20010438	adult IN19A120 neuron			
IN19A121	IN19A121	FBbt:20010439	adult IN19A121 neuron			
IN19A122	IN19A122	FBbt:20010440	adult IN19A122 neuron			
IN19A123	IN19A123	FBbt:20010441	adult IN19A123 neuron			
IN19A124	IN19A124	FBbt:20010442	adult IN19A124 neuron			
IN19A125	IN19A125	FBbt:20010443	adult IN19A125 neuron			
IN19A126	IN19A126	FBbt:20010444	adult IN19A126 neuron			
IN19A127	IN19A127	FBbt:20010445	adult IN19A127 neuron			
IN19A128	IN19A128	FBbt:20010446	adult IN19A128 neuron			
IN19A129	IN19A129	FBbt:20010447	adult IN19A129 neuron			
IN19A130	IN19A130	FBbt:20010448	adult IN19A130 neuron			
IN19A131	IN19A131	FBbt:20010449	adult IN19A131 neuron			
IN19A132	IN19A132	FBbt:20010450	adult IN19A132 neuron			
IN19A133	IN19A133	FBbt:20010451	adult IN19A133 neuron			
IN19A134	IN19A134	FBbt:20010452	adult IN19A134 neuron			
IN19A135	IN19A135	FBbt:20010453	adult IN19A135 neuron			
IN19A136	IN19A136	FBbt:20010454	adult IN19A136 neuron			
IN19A137	IN19A137	FBbt:20010455	adult IN19A137 neuron			
IN19A138	IN19A138	FBbt:20010456	adult IN19A138 neuron			
IN19A139	IN19A139	FBbt:20010457	adult IN19A139 neuron			
IN19A140	IN19A140	FBbt:20010458	adult IN19A140 neuron			
IN19A141	IN19A141	FBbt:20010459	adult IN19A141 neuron			
IN19A142	IN19A142	FBbt:20010460	adult IN19A142 neuron			
IN19B002	IN19B002	FBbt:20010461	adult IN19B002 neuron			
IN19B003	IN19B003	FBbt:20010462	adult IN19B003 neuron			
IN19B004	IN19B004	FBbt:20010463	adult IN19B004 neuron			
IN19B005	IN19B005	FBbt:20010464	adult IN19B005 neuron			
IN19B006	dMS5	FBbt:00111101	adult fruitless dMS5 neuron			
IN19B007	IN19B007	FBbt:20010465	adult IN19B007 neuron			
IN19B008	IN19B008	FBbt:20010466	adult IN19B008 neuron			
IN19B011	IN19B011	FBbt:20010467	adult IN19B011 neuron			
IN19B012	IN19B012	FBbt:20010468	adult IN19B012 neuron			
IN19B013	IN19B013	FBbt:20010469	adult IN19B013 neuron			
IN19B015	IN19B015	FBbt:20010470	adult IN19B015 neuron			
IN19B016	IN19B016	FBbt:20010471	adult IN19B016 neuron			
IN19B020	IN19B020	FBbt:20010472	adult IN19B020 neuron			
IN19B021	IN19B021	FBbt:20010473	adult IN19B021 neuron			
IN19B023	IN19B023	FBbt:20010474	adult IN19B023 neuron			
IN19B026	dMS10	FBbt:00053049	adult fruitless dMS10 neuron			
IN19B027	IN19B027	FBbt:20010475	adult IN19B027 neuron			
IN19B029	IN19B029	FBbt:20010476	adult IN19B029 neuron			
IN19B030	IN19B030	FBbt:20010477	adult IN19B030 neuron			
IN19B031	IN19B031	FBbt:20010478	adult IN19B031 neuron			
IN19B033	IN19B033	FBbt:20010479	adult IN19B033 neuron			
IN19B034	IN19B034	FBbt:20010480	adult IN19B034 neuron			
IN19B035	IN19B035	FBbt:20010481	adult IN19B035 neuron			
IN19B037	IN19B037	FBbt:20010482	adult IN19B037 neuron			
IN19B038	IN19B038	FBbt:20010483	adult IN19B038 neuron			
IN19B040	IN19B040	FBbt:20010484	adult IN19B040 neuron			
IN19B041	IN19B041	FBbt:20010485	adult IN19B041 neuron			
IN19B043	IN19B043	FBbt:20010486	adult IN19B043 neuron			
IN19B045	IN19B045	FBbt:20010487	adult IN19B045 neuron			
IN19B047	IN19B047	FBbt:20010488	adult IN19B047 neuron			
IN19B048	IN19B048	FBbt:20010489	adult IN19B048 neuron			
IN19B050	IN19B050	FBbt:20010490	adult IN19B050 neuron			
IN19B052	IN19B052	FBbt:20010491	adult IN19B052 neuron			
IN19B053	IN19B053	FBbt:20010492	adult IN19B053 neuron			
IN19B054	IN19B054	FBbt:20010493	adult IN19B054 neuron			
IN19B055	IN19B055	FBbt:20010494	adult IN19B055 neuron			
IN19B056	IN19B056	FBbt:20010495	adult IN19B056 neuron			
IN19B057	IN19B057	FBbt:20010496	adult IN19B057 neuron			
IN19B058	IN19B058	FBbt:20010497	adult IN19B058 neuron			
IN19B062	IN19B062	FBbt:20010498	adult IN19B062 neuron			
IN19B064	IN19B064	FBbt:20010499	adult IN19B064 neuron			
IN19B066	IN19B066	FBbt:20010500	adult IN19B066 neuron			
IN19B067	IN19B067	FBbt:20010501	adult IN19B067 neuron			
IN19B068	IN19B068	FBbt:20010502	adult IN19B068 neuron			
IN19B069	IN19B069	FBbt:20010503	adult IN19B069 neuron			
IN19B070	IN19B070	FBbt:20010504	adult IN19B070 neuron			
IN19B071	IN19B071	FBbt:20010505	adult IN19B071 neuron			
IN19B072	IN19B072	FBbt:20010506	adult IN19B072 neuron			
